FeatureID,PartID,X,Y,Z,KX,KY,KZ,SLB_WHI_ID
101,1,292064.467851659,9104693.08799154,0,1,1,1,daff4c4e-2f43-4aa1-8e60-4d0ec5e0792a
102,1,292160.594021252,9104665.52425595,0,1,1,1,32a80bdd-32f9-4d5d-9a56-a13f0ccf042e
102,1,292188.157756834,9104761.65042555,0,1,1,1,32a80bdd-32f9-4d5d-9a56-a13f0ccf042e
102,1,292284.283926428,9104734.08668997,0,1,1,1,32a80bdd-32f9-4d5d-9a56-a13f0ccf042e
102,1,292256.720190846,9104637.96052037,0,1,1,1,32a80bdd-32f9-4d5d-9a56-a13f0ccf042e
102,1,292160.594021252,9104665.52425595,0,1,1,1,32a80bdd-32f9-4d5d-9a56-a13f0ccf042e
103,1,292256.720190846,9104637.96052037,0,1,1,1,3f9d251e-deb7-4518-9740-378f666eaedb
103,1,292284.283926428,9104734.08668997,0,1,1,1,3f9d251e-deb7-4518-9740-378f666eaedb
103,1,292380.410096022,9104706.52295438,0,1,1,1,3f9d251e-deb7-4518-9740-378f666eaedb
103,1,292352.84636044,9104610.39678479,0,1,1,1,3f9d251e-deb7-4518-9740-378f666eaedb
103,1,292256.720190846,9104637.96052037,0,1,1,1,3f9d251e-deb7-4518-9740-378f666eaedb
104,1,292352.84636044,9104610.39678479,0,1,1,1,522a0455-3d8a-4ecb-aace-4cc91edad3ca
104,1,292380.410096022,9104706.52295438,0,1,1,1,522a0455-3d8a-4ecb-aace-4cc91edad3ca
104,1,292476.536265616,9104678.9592188,0,1,1,1,522a0455-3d8a-4ecb-aace-4cc91edad3ca
104,1,292448.972530034,9104582.83304921,0,1,1,1,522a0455-3d8a-4ecb-aace-4cc91edad3ca
104,1,292352.84636044,9104610.39678479,0,1,1,1,522a0455-3d8a-4ecb-aace-4cc91edad3ca
105,1,292448.972530034,9104582.83304921,0,1,1,1,d37226f4-cadf-4223-bd1e-d8fab0205859
105,1,292476.536265616,9104678.9592188,0,1,1,1,d37226f4-cadf-4223-bd1e-d8fab0205859
105,1,292572.662435209,9104651.39548322,0,1,1,1,d37226f4-cadf-4223-bd1e-d8fab0205859
105,1,292545.098699628,9104555.26931363,0,1,1,1,d37226f4-cadf-4223-bd1e-d8fab0205859
105,1,292448.972530034,9104582.83304921,0,1,1,1,d37226f4-cadf-4223-bd1e-d8fab0205859
106,1,292545.098699628,9104555.26931363,0,1,1,1,6512e492-5966-467e-abf8-5f047e42e604
106,1,292572.662435209,9104651.39548322,0,1,1,1,6512e492-5966-467e-abf8-5f047e42e604
106,1,292668.788604803,9104623.83174764,0,1,1,1,6512e492-5966-467e-abf8-5f047e42e604
106,1,292641.224869222,9104527.70557805,0,1,1,1,6512e492-5966-467e-abf8-5f047e42e604
106,1,292545.098699628,9104555.26931363,0,1,1,1,6512e492-5966-467e-abf8-5f047e42e604
107,1,292641.224869222,9104527.70557805,0,1000,1000,100,9d271cb0-5c16-4e76-84d8-50c97b894fc7
107,1,292668.788604803,9104623.83174764,0,1000,1000,100,9d271cb0-5c16-4e76-84d8-50c97b894fc7
107,1,292764.914774397,9104596.26801206,0,1000,1000,100,9d271cb0-5c16-4e76-84d8-50c97b894fc7
107,1,292737.351038815,9104500.14184246,0,1000,1000,100,9d271cb0-5c16-4e76-84d8-50c97b894fc7
107,1,292641.224869222,9104527.70557805,0,1000,1000,100,9d271cb0-5c16-4e76-84d8-50c97b894fc7
108,1,292737.351038815,9104500.14184246,0,1000,1000,100,1ba0a495-23c3-4c89-8276-41c897dc4c90
108,1,292764.914774397,9104596.26801206,0,1000,1000,100,1ba0a495-23c3-4c89-8276-41c897dc4c90
108,1,292861.040943991,9104568.70427648,0,1000,1000,100,1ba0a495-23c3-4c89-8276-41c897dc4c90
108,1,292833.477208409,9104472.57810688,0,1000,1000,100,1ba0a495-23c3-4c89-8276-41c897dc4c90
108,1,292737.351038815,9104500.14184246,0,1000,1000,100,1ba0a495-23c3-4c89-8276-41c897dc4c90
109,1,292833.477208409,9104472.57810688,0,1000,1000,100,6d6fd65b-cb13-4633-8d7e-4bf4922b09e5
109,1,292861.040943991,9104568.70427648,0,1000,1000,100,6d6fd65b-cb13-4633-8d7e-4bf4922b09e5
109,1,292957.167113585,9104541.14054089,0,1000,1000,100,6d6fd65b-cb13-4633-8d7e-4bf4922b09e5
109,1,292929.603378003,9104445.0143713,0,1000,1000,100,6d6fd65b-cb13-4633-8d7e-4bf4922b09e5
109,1,292833.477208409,9104472.57810688,0,1000,1000,100,6d6fd65b-cb13-4633-8d7e-4bf4922b09e5
110,1,291844.651776889,9104652.08929311,0,1,1,1,fcec0c03-e970-4180-a6b1-8283b50e33b9
110,1,291872.215512471,9104748.2154627,0,1,1,1,fcec0c03-e970-4180-a6b1-8283b50e33b9
110,1,291968.341682065,9104720.65172712,0,1,1,1,fcec0c03-e970-4180-a6b1-8283b50e33b9
110,1,291940.777946483,9104624.52555752,0,1,1,1,fcec0c03-e970-4180-a6b1-8283b50e33b9
110,1,291844.651776889,9104652.08929311,0,1,1,1,fcec0c03-e970-4180-a6b1-8283b50e33b9
111,1,291940.777946483,9104624.52555752,0,1,1,1,709bc3a0-fdf5-4253-9896-34dbaa30ce79
111,1,291968.341682065,9104720.65172712,0,1,1,1,709bc3a0-fdf5-4253-9896-34dbaa30ce79
111,1,292064.467851659,9104693.08799154,0,1,1,1,709bc3a0-fdf5-4253-9896-34dbaa30ce79
111,1,292036.904116077,9104596.96182194,0,1,1,1,709bc3a0-fdf5-4253-9896-34dbaa30ce79
111,1,291940.777946483,9104624.52555752,0,1,1,1,709bc3a0-fdf5-4253-9896-34dbaa30ce79
112,1,292036.904116077,9104596.96182194,0,1,1,1,247dce06-13f1-44db-b451-11e634e9b67d
112,1,292064.467851659,9104693.08799154,0,1,1,1,247dce06-13f1-44db-b451-11e634e9b67d
112,1,292160.594021252,9104665.52425595,0,1,1,1,247dce06-13f1-44db-b451-11e634e9b67d
112,1,292133.030285671,9104569.39808636,0,1,1,1,247dce06-13f1-44db-b451-11e634e9b67d
112,1,292036.904116077,9104596.96182194,0,1,1,1,247dce06-13f1-44db-b451-11e634e9b67d
113,1,292133.030285671,9104569.39808636,0,1,1,1,73c1431a-6121-4019-a7e2-43fa52de135e
113,1,292160.594021252,9104665.52425595,0,1,1,1,73c1431a-6121-4019-a7e2-43fa52de135e
113,1,292256.720190846,9104637.96052037,0,1,1,1,73c1431a-6121-4019-a7e2-43fa52de135e
113,1,292229.156455265,9104541.83435078,0,1,1,1,73c1431a-6121-4019-a7e2-43fa52de135e
113,1,292133.030285671,9104569.39808636,0,1,1,1,73c1431a-6121-4019-a7e2-43fa52de135e
114,1,292229.156455265,9104541.83435078,0,1,1,1,3cfd8a24-656b-4de4-a3a0-554b38c58f54
114,1,292256.720190846,9104637.96052037,0,1,1,1,3cfd8a24-656b-4de4-a3a0-554b38c58f54
114,1,292352.84636044,9104610.39678479,0,1,1,1,3cfd8a24-656b-4de4-a3a0-554b38c58f54
114,1,292325.282624858,9104514.2706152,0,1,1,1,3cfd8a24-656b-4de4-a3a0-554b38c58f54
114,1,292229.156455265,9104541.83435078,0,1,1,1,3cfd8a24-656b-4de4-a3a0-554b38c58f54
115,1,292325.282624858,9104514.2706152,0,1,1,1,78086f87-93bc-4c7a-9b12-b5028b0b8f51
115,1,292352.84636044,9104610.39678479,0,1,1,1,78086f87-93bc-4c7a-9b12-b5028b0b8f51
115,1,292448.972530034,9104582.83304921,0,1,1,1,78086f87-93bc-4c7a-9b12-b5028b0b8f51
115,1,292421.408794452,9104486.70687962,0,1,1,1,78086f87-93bc-4c7a-9b12-b5028b0b8f51
115,1,292325.282624858,9104514.2706152,0,1,1,1,78086f87-93bc-4c7a-9b12-b5028b0b8f51
116,1,292421.408794452,9104486.70687962,0,1,1,1,f59e3cd3-8ffa-4b8c-bc73-679df01084de
116,1,292448.972530034,9104582.83304921,0,1,1,1,f59e3cd3-8ffa-4b8c-bc73-679df01084de
116,1,292545.098699628,9104555.26931363,0,1,1,1,f59e3cd3-8ffa-4b8c-bc73-679df01084de
116,1,292517.534964046,9104459.14314403,0,1,1,1,f59e3cd3-8ffa-4b8c-bc73-679df01084de
116,1,292421.408794452,9104486.70687962,0,1,1,1,f59e3cd3-8ffa-4b8c-bc73-679df01084de
117,1,292517.534964046,9104459.14314403,0,1,1,1,1ba659e3-9a7c-4afe-89a9-5bfe443d2626
117,1,292545.098699628,9104555.26931363,0,1,1,1,1ba659e3-9a7c-4afe-89a9-5bfe443d2626
117,1,292641.224869222,9104527.70557805,0,1,1,1,1ba659e3-9a7c-4afe-89a9-5bfe443d2626
117,1,292613.66113364,9104431.57940845,0,1,1,1,1ba659e3-9a7c-4afe-89a9-5bfe443d2626
117,1,292517.534964046,9104459.14314403,0,1,1,1,1ba659e3-9a7c-4afe-89a9-5bfe443d2626
118,1,292613.66113364,9104431.57940845,0,1000,1000,100,c7102c3e-6328-4a81-b97c-89cc8af940c3
118,1,292641.224869222,9104527.70557805,0,1000,1000,100,c7102c3e-6328-4a81-b97c-89cc8af940c3
118,1,292737.351038815,9104500.14184246,0,1000,1000,100,c7102c3e-6328-4a81-b97c-89cc8af940c3
118,1,292709.787303234,9104404.01567287,0,1000,1000,100,c7102c3e-6328-4a81-b97c-89cc8af940c3
118,1,292613.66113364,9104431.57940845,0,1000,1000,100,c7102c3e-6328-4a81-b97c-89cc8af940c3
119,1,292709.787303234,9104404.01567287,0,1000,1000,100,e74f51a0-2bb9-42b5-a60e-3b0e74538e75
119,1,292737.351038815,9104500.14184246,0,1000,1000,100,e74f51a0-2bb9-42b5-a60e-3b0e74538e75
119,1,292833.477208409,9104472.57810688,0,1000,1000,100,e74f51a0-2bb9-42b5-a60e-3b0e74538e75
119,1,292805.913472828,9104376.45193729,0,1000,1000,100,e74f51a0-2bb9-42b5-a60e-3b0e74538e75
119,1,292709.787303234,9104404.01567287,0,1000,1000,100,e74f51a0-2bb9-42b5-a60e-3b0e74538e75
120,1,292805.913472828,9104376.45193729,0,1000,1000,100,a509378e-322c-41b2-89e3-83af7c5e1412
120,1,292833.477208409,9104472.57810688,0,1000,1000,100,a509378e-322c-41b2-89e3-83af7c5e1412
120,1,292929.603378003,9104445.0143713,0,1000,1000,100,a509378e-322c-41b2-89e3-83af7c5e1412
120,1,292902.039642421,9104348.88820171,0,1000,1000,100,a509378e-322c-41b2-89e3-83af7c5e1412
120,1,292805.913472828,9104376.45193729,0,1000,1000,100,a509378e-322c-41b2-89e3-83af7c5e1412
121,1,291817.088041308,9104555.96312351,0,1,1,1,642946f0-5eb2-45a9-ac62-2ab91710ef0f
121,1,291844.651776889,9104652.08929311,0,1,1,1,642946f0-5eb2-45a9-ac62-2ab91710ef0f
121,1,291940.777946483,9104624.52555752,0,1,1,1,642946f0-5eb2-45a9-ac62-2ab91710ef0f
121,1,291913.214210901,9104528.39938793,0,1,1,1,642946f0-5eb2-45a9-ac62-2ab91710ef0f
121,1,291817.088041308,9104555.96312351,0,1,1,1,642946f0-5eb2-45a9-ac62-2ab91710ef0f
122,1,291913.214210901,9104528.39938793,0,1,1,1,f7a82feb-8d0d-45a0-a5a7-c94846b02fdf
122,1,291940.777946483,9104624.52555752,0,1,1,1,f7a82feb-8d0d-45a0-a5a7-c94846b02fdf
122,1,292036.904116077,9104596.96182194,0,1,1,1,f7a82feb-8d0d-45a0-a5a7-c94846b02fdf
122,1,292009.340380495,9104500.83565235,0,1,1,1,f7a82feb-8d0d-45a0-a5a7-c94846b02fdf
122,1,291913.214210901,9104528.39938793,0,1,1,1,f7a82feb-8d0d-45a0-a5a7-c94846b02fdf
123,1,292009.340380495,9104500.83565235,0,1,1,1,812acff2-a6db-4120-9d0a-f5afb4da2417
123,1,292036.904116077,9104596.96182194,0,1,1,1,812acff2-a6db-4120-9d0a-f5afb4da2417
123,1,292133.030285671,9104569.39808636,0,1,1,1,812acff2-a6db-4120-9d0a-f5afb4da2417
123,1,292105.466550089,9104473.27191677,0,1,1,1,812acff2-a6db-4120-9d0a-f5afb4da2417
123,1,292009.340380495,9104500.83565235,0,1,1,1,812acff2-a6db-4120-9d0a-f5afb4da2417
124,1,292105.466550089,9104473.27191677,0,1,1,1,35e05fdc-e668-48e6-9a95-9d4dc63e0d02
124,1,292133.030285671,9104569.39808636,0,1,1,1,35e05fdc-e668-48e6-9a95-9d4dc63e0d02
124,1,292229.156455265,9104541.83435078,0,1,1,1,35e05fdc-e668-48e6-9a95-9d4dc63e0d02
124,1,292201.592719683,9104445.70818118,0,1,1,1,35e05fdc-e668-48e6-9a95-9d4dc63e0d02
124,1,292105.466550089,9104473.27191677,0,1,1,1,35e05fdc-e668-48e6-9a95-9d4dc63e0d02
125,1,292201.592719683,9104445.70818118,0,1,1,1,ac53cbd1-7880-4b41-b876-c5e8006f60bb
125,1,292229.156455265,9104541.83435078,0,1,1,1,ac53cbd1-7880-4b41-b876-c5e8006f60bb
125,1,292325.282624858,9104514.2706152,0,1,1,1,ac53cbd1-7880-4b41-b876-c5e8006f60bb
125,1,292297.718889277,9104418.1444456,0,1,1,1,ac53cbd1-7880-4b41-b876-c5e8006f60bb
125,1,292201.592719683,9104445.70818118,0,1,1,1,ac53cbd1-7880-4b41-b876-c5e8006f60bb
126,1,292297.718889277,9104418.1444456,0,1,1,1,dfa359f1-356e-4aa3-8bfd-261ed7185f1c
126,1,292325.282624858,9104514.2706152,0,1,1,1,dfa359f1-356e-4aa3-8bfd-261ed7185f1c
126,1,292421.408794452,9104486.70687962,0,1,1,1,dfa359f1-356e-4aa3-8bfd-261ed7185f1c
126,1,292393.845058871,9104390.58071002,0,1,1,1,dfa359f1-356e-4aa3-8bfd-261ed7185f1c
126,1,292297.718889277,9104418.1444456,0,1,1,1,dfa359f1-356e-4aa3-8bfd-261ed7185f1c
127,1,292393.845058871,9104390.58071002,0,1,1,1,7e46a006-e486-4d71-b79b-08669b8abd94
127,1,292421.408794452,9104486.70687962,0,1,1,1,7e46a006-e486-4d71-b79b-08669b8abd94
127,1,292517.534964046,9104459.14314403,0,1,1,1,7e46a006-e486-4d71-b79b-08669b8abd94
127,1,292489.971228464,9104363.01697444,0,1,1,1,7e46a006-e486-4d71-b79b-08669b8abd94
127,1,292393.845058871,9104390.58071002,0,1,1,1,7e46a006-e486-4d71-b79b-08669b8abd94
128,1,292489.971228464,9104363.01697444,0,1,1,1,ccbcb499-1578-4998-8c8b-e124edc14d19
128,1,292517.534964046,9104459.14314403,0,1,1,1,ccbcb499-1578-4998-8c8b-e124edc14d19
128,1,292613.66113364,9104431.57940845,0,1,1,1,ccbcb499-1578-4998-8c8b-e124edc14d19
128,1,292586.097398058,9104335.45323886,0,1,1,1,ccbcb499-1578-4998-8c8b-e124edc14d19
128,1,292489.971228464,9104363.01697444,0,1,1,1,ccbcb499-1578-4998-8c8b-e124edc14d19
129,1,292586.097398058,9104335.45323886,0,1000,1000,100,92497912-4d36-4064-b985-7690057b69e1
129,1,292613.66113364,9104431.57940845,0,1000,1000,100,92497912-4d36-4064-b985-7690057b69e1
129,1,292709.787303234,9104404.01567287,0,1000,1000,100,92497912-4d36-4064-b985-7690057b69e1
129,1,292682.223567652,9104307.88950328,0,1000,1000,100,92497912-4d36-4064-b985-7690057b69e1
129,1,292586.097398058,9104335.45323886,0,1000,1000,100,92497912-4d36-4064-b985-7690057b69e1
130,1,292682.223567652,9104307.88950328,0,1000,1000,100,fa87e08d-8b1f-4e78-b2db-c131c52fd52d
130,1,292709.787303234,9104404.01567287,0,1000,1000,100,fa87e08d-8b1f-4e78-b2db-c131c52fd52d
130,1,292805.913472828,9104376.45193729,0,1000,1000,100,fa87e08d-8b1f-4e78-b2db-c131c52fd52d
130,1,292778.349737246,9104280.32576769,0,1000,1000,100,fa87e08d-8b1f-4e78-b2db-c131c52fd52d
130,1,292682.223567652,9104307.88950328,0,1000,1000,100,fa87e08d-8b1f-4e78-b2db-c131c52fd52d
131,1,292778.349737246,9104280.32576769,0,1000,1000,100,03f043e8-8df2-48a9-8402-cad2ca0832d5
131,1,292805.913472828,9104376.45193729,0,1000,1000,100,03f043e8-8df2-48a9-8402-cad2ca0832d5
131,1,292902.039642421,9104348.88820171,0,1000,1000,100,03f043e8-8df2-48a9-8402-cad2ca0832d5
131,1,292874.47590684,9104252.76203211,0,1000,1000,100,03f043e8-8df2-48a9-8402-cad2ca0832d5
131,1,292778.349737246,9104280.32576769,0,1000,1000,100,03f043e8-8df2-48a9-8402-cad2ca0832d5
132,1,291789.524305726,9104459.83695392,0,1,1,1,37b18cfb-a9d0-4492-ad73-c644c998d035
132,1,291817.088041308,9104555.96312351,0,1,1,1,37b18cfb-a9d0-4492-ad73-c644c998d035
132,1,291913.214210901,9104528.39938793,0,1,1,1,37b18cfb-a9d0-4492-ad73-c644c998d035
132,1,291885.65047532,9104432.27321834,0,1,1,1,37b18cfb-a9d0-4492-ad73-c644c998d035
132,1,291789.524305726,9104459.83695392,0,1,1,1,37b18cfb-a9d0-4492-ad73-c644c998d035
133,1,291885.65047532,9104432.27321834,0,1,1,1,9892df27-c9c5-4b7f-a701-30df7587440f
133,1,291913.214210901,9104528.39938793,0,1,1,1,9892df27-c9c5-4b7f-a701-30df7587440f
133,1,292009.340380495,9104500.83565235,0,1,1,1,9892df27-c9c5-4b7f-a701-30df7587440f
133,1,291981.776644913,9104404.70948275,0,1,1,1,9892df27-c9c5-4b7f-a701-30df7587440f
133,1,291885.65047532,9104432.27321834,0,1,1,1,9892df27-c9c5-4b7f-a701-30df7587440f
134,1,291981.776644913,9104404.70948275,0,1,1,1,19d23451-a07e-4cae-8586-ecf030f1adb4
134,1,292009.340380495,9104500.83565235,0,1,1,1,19d23451-a07e-4cae-8586-ecf030f1adb4
134,1,292105.466550089,9104473.27191677,0,1,1,1,19d23451-a07e-4cae-8586-ecf030f1adb4
134,1,292077.902814507,9104377.14574717,0,1,1,1,19d23451-a07e-4cae-8586-ecf030f1adb4
134,1,291981.776644913,9104404.70948275,0,1,1,1,19d23451-a07e-4cae-8586-ecf030f1adb4
135,1,292077.902814507,9104377.14574717,0,1,1,1,ec4ad5b9-7e15-457b-aa2d-937bfaf990d9
135,1,292105.466550089,9104473.27191677,0,1,1,1,ec4ad5b9-7e15-457b-aa2d-937bfaf990d9
135,1,292201.592719683,9104445.70818118,0,1,1,1,ec4ad5b9-7e15-457b-aa2d-937bfaf990d9
135,1,292174.028984101,9104349.58201159,0,1,1,1,ec4ad5b9-7e15-457b-aa2d-937bfaf990d9
135,1,292077.902814507,9104377.14574717,0,1,1,1,ec4ad5b9-7e15-457b-aa2d-937bfaf990d9
136,1,292174.028984101,9104349.58201159,0,1,1,1,fcd125d2-8799-4aa9-9885-6b955be7d59d
136,1,292201.592719683,9104445.70818118,0,1,1,1,fcd125d2-8799-4aa9-9885-6b955be7d59d
136,1,292297.718889277,9104418.1444456,0,1,1,1,fcd125d2-8799-4aa9-9885-6b955be7d59d
136,1,292270.155153695,9104322.01827601,0,1,1,1,fcd125d2-8799-4aa9-9885-6b955be7d59d
136,1,292174.028984101,9104349.58201159,0,1,1,1,fcd125d2-8799-4aa9-9885-6b955be7d59d
137,1,292270.155153695,9104322.01827601,0,1,1,1,ee87e6b3-50a9-4bd7-8bbd-560c826a3b32
137,1,292297.718889277,9104418.1444456,0,1,1,1,ee87e6b3-50a9-4bd7-8bbd-560c826a3b32
137,1,292393.845058871,9104390.58071002,0,1,1,1,ee87e6b3-50a9-4bd7-8bbd-560c826a3b32
137,1,292366.281323289,9104294.45454043,0,1,1,1,ee87e6b3-50a9-4bd7-8bbd-560c826a3b32
137,1,292270.155153695,9104322.01827601,0,1,1,1,ee87e6b3-50a9-4bd7-8bbd-560c826a3b32
138,1,292366.281323289,9104294.45454043,0,1,1,1,bb938f83-b975-4755-96bb-d628d6c978b6
138,1,292393.845058871,9104390.58071002,0,1,1,1,bb938f83-b975-4755-96bb-d628d6c978b6
138,1,292489.971228464,9104363.01697444,0,1,1,1,bb938f83-b975-4755-96bb-d628d6c978b6
138,1,292462.407492883,9104266.89080485,0,1,1,1,bb938f83-b975-4755-96bb-d628d6c978b6
138,1,292366.281323289,9104294.45454043,0,1,1,1,bb938f83-b975-4755-96bb-d628d6c978b6
139,1,292462.407492883,9104266.89080485,0,1,1,1,32e66a05-13f7-4f59-859b-8fae508f9085
139,1,292489.971228464,9104363.01697444,0,1,1,1,32e66a05-13f7-4f59-859b-8fae508f9085
139,1,292586.097398058,9104335.45323886,0,1,1,1,32e66a05-13f7-4f59-859b-8fae508f9085
139,1,292558.533662476,9104239.32706926,0,1,1,1,32e66a05-13f7-4f59-859b-8fae508f9085
139,1,292462.407492883,9104266.89080485,0,1,1,1,32e66a05-13f7-4f59-859b-8fae508f9085
140,1,292558.533662476,9104239.32706926,0,1000,1000,100,ba4df1ab-2e36-4d89-9daf-42b8d284fe50
140,1,292586.097398058,9104335.45323886,0,1000,1000,100,ba4df1ab-2e36-4d89-9daf-42b8d284fe50
140,1,292682.223567652,9104307.88950328,0,1000,1000,100,ba4df1ab-2e36-4d89-9daf-42b8d284fe50
140,1,292654.65983207,9104211.76333368,0,1000,1000,100,ba4df1ab-2e36-4d89-9daf-42b8d284fe50
140,1,292558.533662476,9104239.32706926,0,1000,1000,100,ba4df1ab-2e36-4d89-9daf-42b8d284fe50
141,1,292654.65983207,9104211.76333368,0,1000,1000,100,8faa7f24-eacd-4dec-a447-7dae27e16918
141,1,292682.223567652,9104307.88950328,0,1000,1000,100,8faa7f24-eacd-4dec-a447-7dae27e16918
141,1,292778.349737246,9104280.32576769,0,1000,1000,100,8faa7f24-eacd-4dec-a447-7dae27e16918
141,1,292750.786001664,9104184.1995981,0,1000,1000,100,8faa7f24-eacd-4dec-a447-7dae27e16918
141,1,292654.65983207,9104211.76333368,0,1000,1000,100,8faa7f24-eacd-4dec-a447-7dae27e16918
142,1,292750.786001664,9104184.1995981,0,1000,1000,100,6c119582-ed38-4fa7-8979-dab43d45bbe7
142,1,292778.349737246,9104280.32576769,0,1000,1000,100,6c119582-ed38-4fa7-8979-dab43d45bbe7
142,1,292874.47590684,9104252.76203211,0,1000,1000,100,6c119582-ed38-4fa7-8979-dab43d45bbe7
142,1,292846.912171258,9104156.63586252,0,1000,1000,100,6c119582-ed38-4fa7-8979-dab43d45bbe7
142,1,292750.786001664,9104184.1995981,0,1000,1000,100,6c119582-ed38-4fa7-8979-dab43d45bbe7
143,1,291761.960570144,9104363.71078432,0,1,1,1,03c06e55-16ba-4aa2-8ed2-664ebc0231b7
143,1,291789.524305726,9104459.83695392,0,1,1,1,03c06e55-16ba-4aa2-8ed2-664ebc0231b7
143,1,291885.65047532,9104432.27321834,0,1,1,1,03c06e55-16ba-4aa2-8ed2-664ebc0231b7
143,1,291858.086739738,9104336.14704874,0,1,1,1,03c06e55-16ba-4aa2-8ed2-664ebc0231b7
143,1,291761.960570144,9104363.71078432,0,1,1,1,03c06e55-16ba-4aa2-8ed2-664ebc0231b7
144,1,291858.086739738,9104336.14704874,0,1,1,1,39a52b4d-423e-4639-a0ab-bd5d89ef8b7e
144,1,291885.65047532,9104432.27321834,0,1,1,1,39a52b4d-423e-4639-a0ab-bd5d89ef8b7e
144,1,291981.776644913,9104404.70948275,0,1,1,1,39a52b4d-423e-4639-a0ab-bd5d89ef8b7e
144,1,291954.212909332,9104308.58331316,0,1,1,1,39a52b4d-423e-4639-a0ab-bd5d89ef8b7e
144,1,291858.086739738,9104336.14704874,0,1,1,1,39a52b4d-423e-4639-a0ab-bd5d89ef8b7e
145,1,291954.212909332,9104308.58331316,0,1,1,1,dab88db7-ff73-4bee-848a-d5c28cb07a7f
145,1,291981.776644913,9104404.70948275,0,1,1,1,dab88db7-ff73-4bee-848a-d5c28cb07a7f
145,1,292077.902814507,9104377.14574717,0,1,1,1,dab88db7-ff73-4bee-848a-d5c28cb07a7f
145,1,292050.339078926,9104281.01957758,0,1,1,1,dab88db7-ff73-4bee-848a-d5c28cb07a7f
145,1,291954.212909332,9104308.58331316,0,1,1,1,dab88db7-ff73-4bee-848a-d5c28cb07a7f
146,1,292050.339078926,9104281.01957758,0,1,1,1,02d2c0e5-f4eb-42eb-b598-481efd9205b0
146,1,292077.902814507,9104377.14574717,0,1,1,1,02d2c0e5-f4eb-42eb-b598-481efd9205b0
146,1,292174.028984101,9104349.58201159,0,1,1,1,02d2c0e5-f4eb-42eb-b598-481efd9205b0
146,1,292146.465248519,9104253.455842,0,1,1,1,02d2c0e5-f4eb-42eb-b598-481efd9205b0
146,1,292050.339078926,9104281.01957758,0,1,1,1,02d2c0e5-f4eb-42eb-b598-481efd9205b0
147,1,292146.465248519,9104253.455842,0,1,1,1,77f372cb-789b-4708-a5e7-f4fcd821f4de
147,1,292174.028984101,9104349.58201159,0,1,1,1,77f372cb-789b-4708-a5e7-f4fcd821f4de
147,1,292270.155153695,9104322.01827601,0,1,1,1,77f372cb-789b-4708-a5e7-f4fcd821f4de
147,1,292242.591418113,9104225.89210642,0,1,1,1,77f372cb-789b-4708-a5e7-f4fcd821f4de
147,1,292146.465248519,9104253.455842,0,1,1,1,77f372cb-789b-4708-a5e7-f4fcd821f4de
148,1,292242.591418113,9104225.89210642,0,1,1,1,fbc9ace5-61de-4f09-bb33-3a11ad1eff93
148,1,292270.155153695,9104322.01827601,0,1,1,1,fbc9ace5-61de-4f09-bb33-3a11ad1eff93
148,1,292366.281323289,9104294.45454043,0,1,1,1,fbc9ace5-61de-4f09-bb33-3a11ad1eff93
148,1,292338.717587707,9104198.32837083,0,1,1,1,fbc9ace5-61de-4f09-bb33-3a11ad1eff93
148,1,292242.591418113,9104225.89210642,0,1,1,1,fbc9ace5-61de-4f09-bb33-3a11ad1eff93
149,1,292338.717587707,9104198.32837083,0,1,1,1,9059c658-9220-4532-87ff-6f3d4d5f4883
149,1,292366.281323289,9104294.45454043,0,1,1,1,9059c658-9220-4532-87ff-6f3d4d5f4883
149,1,292462.407492883,9104266.89080485,0,1,1,1,9059c658-9220-4532-87ff-6f3d4d5f4883
149,1,292434.843757301,9104170.76463525,0,1,1,1,9059c658-9220-4532-87ff-6f3d4d5f4883
149,1,292338.717587707,9104198.32837083,0,1,1,1,9059c658-9220-4532-87ff-6f3d4d5f4883
150,1,292434.843757301,9104170.76463525,0,1,1,1,0c82b19a-988c-480d-8c11-2032bb0c9bef
150,1,292462.407492883,9104266.89080485,0,1,1,1,0c82b19a-988c-480d-8c11-2032bb0c9bef
150,1,292558.533662476,9104239.32706926,0,1,1,1,0c82b19a-988c-480d-8c11-2032bb0c9bef
150,1,292530.969926895,9104143.20089967,0,1,1,1,0c82b19a-988c-480d-8c11-2032bb0c9bef
150,1,292434.843757301,9104170.76463525,0,1,1,1,0c82b19a-988c-480d-8c11-2032bb0c9bef
151,1,292530.969926895,9104143.20089967,0,1000,1000,100,dd1c3205-7839-422c-be94-3a652b03f04e
151,1,292558.533662476,9104239.32706926,0,1000,1000,100,dd1c3205-7839-422c-be94-3a652b03f04e
151,1,292654.65983207,9104211.76333368,0,1000,1000,100,dd1c3205-7839-422c-be94-3a652b03f04e
151,1,292627.096096489,9104115.63716409,0,1000,1000,100,dd1c3205-7839-422c-be94-3a652b03f04e
151,1,292530.969926895,9104143.20089967,0,1000,1000,100,dd1c3205-7839-422c-be94-3a652b03f04e
152,1,292627.096096489,9104115.63716409,0,1000,1000,100,c0696894-0190-4284-8f88-48f578998acb
152,1,292654.65983207,9104211.76333368,0,1000,1000,100,c0696894-0190-4284-8f88-48f578998acb
152,1,292750.786001664,9104184.1995981,0,1000,1000,100,c0696894-0190-4284-8f88-48f578998acb
152,1,292723.222266082,9104088.07342851,0,1000,1000,100,c0696894-0190-4284-8f88-48f578998acb
