FeatureID,PartID,X,Y,Z,SLB_WHI_ID
115,1,292421.408794452,9104486.70687962,0,ca3b3d98-c6bb-4cfe-af24-3aaf37fd4cf5
115,1,292325.282624858,9104514.2706152,0,ca3b3d98-c6bb-4cfe-af24-3aaf37fd4cf5
115,1,292352.84636044,9104610.39678479,0,ca3b3d98-c6bb-4cfe-af24-3aaf37fd4cf5
116,1,292448.972530034,9104582.83304921,0,275cc888-6962-4967-a496-9cfb868bc56f
116,1,292545.098699628,9104555.26931363,0,275cc888-6962-4967-a496-9cfb868bc56f
116,1,292517.534964046,9104459.14314403,0,275cc888-6962-4967-a496-9cfb868bc56f
116,1,292421.408794452,9104486.70687962,0,275cc888-6962-4967-a496-9cfb868bc56f
116,1,292448.972530034,9104582.83304921,0,275cc888-6962-4967-a496-9cfb868bc56f
117,1,292545.098699628,9104555.26931363,0,aaebe2b5-bdea-48c3-918a-fb38ee1a36d5
117,1,292641.224869222,9104527.70557805,0,aaebe2b5-bdea-48c3-918a-fb38ee1a36d5
117,1,292613.66113364,9104431.57940845,0,aaebe2b5-bdea-48c3-918a-fb38ee1a36d5
117,1,292517.534964046,9104459.14314403,0,aaebe2b5-bdea-48c3-918a-fb38ee1a36d5
117,1,292545.098699628,9104555.26931363,0,aaebe2b5-bdea-48c3-918a-fb38ee1a36d5
118,1,292641.224869222,9104527.70557805,0,d615ee9c-f37c-4c55-85a0-1a8d300c208e
118,1,292737.351038815,9104500.14184246,0,d615ee9c-f37c-4c55-85a0-1a8d300c208e
118,1,292709.787303234,9104404.01567287,0,d615ee9c-f37c-4c55-85a0-1a8d300c208e
118,1,292613.66113364,9104431.57940845,0,d615ee9c-f37c-4c55-85a0-1a8d300c208e
118,1,292641.224869222,9104527.70557805,0,d615ee9c-f37c-4c55-85a0-1a8d300c208e
119,1,292737.351038815,9104500.14184246,0,4e763e4e-8c48-4ca5-8a68-fcdf1248e5bf
119,1,292833.477208409,9104472.57810688,0,4e763e4e-8c48-4ca5-8a68-fcdf1248e5bf
119,1,292805.913472828,9104376.45193729,0,4e763e4e-8c48-4ca5-8a68-fcdf1248e5bf
119,1,292709.787303234,9104404.01567287,0,4e763e4e-8c48-4ca5-8a68-fcdf1248e5bf
119,1,292737.351038815,9104500.14184246,0,4e763e4e-8c48-4ca5-8a68-fcdf1248e5bf
120,1,292833.477208409,9104472.57810688,0,aeae3091-1ac7-4f1b-b705-056dd8e26e7e
120,1,292929.603378003,9104445.0143713,0,aeae3091-1ac7-4f1b-b705-056dd8e26e7e
120,1,292902.039642421,9104348.88820171,0,aeae3091-1ac7-4f1b-b705-056dd8e26e7e
120,1,292805.913472828,9104376.45193729,0,aeae3091-1ac7-4f1b-b705-056dd8e26e7e
120,1,292833.477208409,9104472.57810688,0,aeae3091-1ac7-4f1b-b705-056dd8e26e7e
121,1,291844.651776889,9104652.08929311,0,352065ab-b7ad-4886-81d1-b47cfd262f29
121,1,291940.777946483,9104624.52555752,0,352065ab-b7ad-4886-81d1-b47cfd262f29
121,1,291913.214210901,9104528.39938793,0,352065ab-b7ad-4886-81d1-b47cfd262f29
121,1,291817.088041308,9104555.96312351,0,352065ab-b7ad-4886-81d1-b47cfd262f29
121,1,291844.651776889,9104652.08929311,0,352065ab-b7ad-4886-81d1-b47cfd262f29
122,1,291940.777946483,9104624.52555752,0,dd7b0d5b-1771-43c0-b10a-cbd5275fb323
122,1,292036.904116077,9104596.96182194,0,dd7b0d5b-1771-43c0-b10a-cbd5275fb323
122,1,292009.340380495,9104500.83565235,0,dd7b0d5b-1771-43c0-b10a-cbd5275fb323
122,1,291913.214210901,9104528.39938793,0,dd7b0d5b-1771-43c0-b10a-cbd5275fb323
122,1,291940.777946483,9104624.52555752,0,dd7b0d5b-1771-43c0-b10a-cbd5275fb323
123,1,292036.904116077,9104596.96182194,0,4cc78811-e6b2-46b5-afec-c0c4789fb883
123,1,292133.030285671,9104569.39808636,0,4cc78811-e6b2-46b5-afec-c0c4789fb883
123,1,292105.466550089,9104473.27191677,0,4cc78811-e6b2-46b5-afec-c0c4789fb883
123,1,292009.340380495,9104500.83565235,0,4cc78811-e6b2-46b5-afec-c0c4789fb883
123,1,292036.904116077,9104596.96182194,0,4cc78811-e6b2-46b5-afec-c0c4789fb883
124,1,292133.030285671,9104569.39808636,0,39e04ff7-9f85-4ea3-99fd-bc74ce1b59da
124,1,292229.156455265,9104541.83435078,0,39e04ff7-9f85-4ea3-99fd-bc74ce1b59da
124,1,292201.592719683,9104445.70818118,0,39e04ff7-9f85-4ea3-99fd-bc74ce1b59da
124,1,292105.466550089,9104473.27191677,0,39e04ff7-9f85-4ea3-99fd-bc74ce1b59da
124,1,292133.030285671,9104569.39808636,0,39e04ff7-9f85-4ea3-99fd-bc74ce1b59da
125,1,292229.156455265,9104541.83435078,0,20f0c4fe-3c1a-4c7c-b411-99cca0a5d043
125,1,292325.282624858,9104514.2706152,0,20f0c4fe-3c1a-4c7c-b411-99cca0a5d043
125,1,292297.718889277,9104418.1444456,0,20f0c4fe-3c1a-4c7c-b411-99cca0a5d043
125,1,292201.592719683,9104445.70818118,0,20f0c4fe-3c1a-4c7c-b411-99cca0a5d043
125,1,292229.156455265,9104541.83435078,0,20f0c4fe-3c1a-4c7c-b411-99cca0a5d043
126,1,292325.282624858,9104514.2706152,0,03d073e0-0226-4a6e-a25e-af853b44b8d1
126,1,292421.408794452,9104486.70687962,0,03d073e0-0226-4a6e-a25e-af853b44b8d1
126,1,292393.845058871,9104390.58071002,0,03d073e0-0226-4a6e-a25e-af853b44b8d1
126,1,292297.718889277,9104418.1444456,0,03d073e0-0226-4a6e-a25e-af853b44b8d1
126,1,292325.282624858,9104514.2706152,0,03d073e0-0226-4a6e-a25e-af853b44b8d1
127,1,292421.408794452,9104486.70687962,0,f2b433fe-2532-4804-97db-89fa5762b330
127,1,292517.534964046,9104459.14314403,0,f2b433fe-2532-4804-97db-89fa5762b330
127,1,292489.971228464,9104363.01697444,0,f2b433fe-2532-4804-97db-89fa5762b330
127,1,292393.845058871,9104390.58071002,0,f2b433fe-2532-4804-97db-89fa5762b330
127,1,292421.408794452,9104486.70687962,0,f2b433fe-2532-4804-97db-89fa5762b330
128,1,292517.534964046,9104459.14314403,0,1671139f-92da-42b0-866c-0f218c9504c6
128,1,292613.66113364,9104431.57940845,0,1671139f-92da-42b0-866c-0f218c9504c6
128,1,292586.097398058,9104335.45323886,0,1671139f-92da-42b0-866c-0f218c9504c6
128,1,292489.971228464,9104363.01697444,0,1671139f-92da-42b0-866c-0f218c9504c6
128,1,292517.534964046,9104459.14314403,0,1671139f-92da-42b0-866c-0f218c9504c6
129,1,292613.66113364,9104431.57940845,0,61465734-45fd-4606-b49f-61a41818b524
129,1,292709.787303234,9104404.01567287,0,61465734-45fd-4606-b49f-61a41818b524
129,1,292682.223567652,9104307.88950328,0,61465734-45fd-4606-b49f-61a41818b524
129,1,292586.097398058,9104335.45323886,0,61465734-45fd-4606-b49f-61a41818b524
129,1,292613.66113364,9104431.57940845,0,61465734-45fd-4606-b49f-61a41818b524
130,1,292709.787303234,9104404.01567287,0,4ececb12-9703-43b5-8197-6bd34e298c28
130,1,292805.913472828,9104376.45193729,0,4ececb12-9703-43b5-8197-6bd34e298c28
130,1,292778.349737246,9104280.32576769,0,4ececb12-9703-43b5-8197-6bd34e298c28
130,1,292682.223567652,9104307.88950328,0,4ececb12-9703-43b5-8197-6bd34e298c28
130,1,292709.787303234,9104404.01567287,0,4ececb12-9703-43b5-8197-6bd34e298c28
131,1,292805.913472828,9104376.45193729,0,25f9b929-7b6d-467b-8480-a8586da94c9b
131,1,292902.039642421,9104348.88820171,0,25f9b929-7b6d-467b-8480-a8586da94c9b
131,1,292874.47590684,9104252.76203211,0,25f9b929-7b6d-467b-8480-a8586da94c9b
131,1,292778.349737246,9104280.32576769,0,25f9b929-7b6d-467b-8480-a8586da94c9b
131,1,292805.913472828,9104376.45193729,0,25f9b929-7b6d-467b-8480-a8586da94c9b
132,1,291817.088041308,9104555.96312351,0,3d5dcbee-39da-4b6b-b1ad-f0ed6d18591a
132,1,291913.214210901,9104528.39938793,0,3d5dcbee-39da-4b6b-b1ad-f0ed6d18591a
132,1,291885.65047532,9104432.27321834,0,3d5dcbee-39da-4b6b-b1ad-f0ed6d18591a
132,1,291789.524305726,9104459.83695392,0,3d5dcbee-39da-4b6b-b1ad-f0ed6d18591a
132,1,291817.088041308,9104555.96312351,0,3d5dcbee-39da-4b6b-b1ad-f0ed6d18591a
133,1,291913.214210901,9104528.39938793,0,a089994f-5745-497a-931f-74371ebebae2
133,1,292009.340380495,9104500.83565235,0,a089994f-5745-497a-931f-74371ebebae2
133,1,291981.776644913,9104404.70948275,0,a089994f-5745-497a-931f-74371ebebae2
133,1,291885.65047532,9104432.27321834,0,a089994f-5745-497a-931f-74371ebebae2
133,1,291913.214210901,9104528.39938793,0,a089994f-5745-497a-931f-74371ebebae2
134,1,292009.340380495,9104500.83565235,0,78c9124f-3e1d-41aa-ab7f-e9e11a6d3ebb
134,1,292105.466550089,9104473.27191677,0,78c9124f-3e1d-41aa-ab7f-e9e11a6d3ebb
134,1,292077.902814507,9104377.14574717,0,78c9124f-3e1d-41aa-ab7f-e9e11a6d3ebb
134,1,291981.776644913,9104404.70948275,0,78c9124f-3e1d-41aa-ab7f-e9e11a6d3ebb
134,1,292009.340380495,9104500.83565235,0,78c9124f-3e1d-41aa-ab7f-e9e11a6d3ebb
135,1,292105.466550089,9104473.27191677,0,0d0f8624-2458-48b2-b2e7-869769633db5
135,1,292201.592719683,9104445.70818118,0,0d0f8624-2458-48b2-b2e7-869769633db5
135,1,292174.028984101,9104349.58201159,0,0d0f8624-2458-48b2-b2e7-869769633db5
135,1,292077.902814507,9104377.14574717,0,0d0f8624-2458-48b2-b2e7-869769633db5
135,1,292105.466550089,9104473.27191677,0,0d0f8624-2458-48b2-b2e7-869769633db5
136,1,292201.592719683,9104445.70818118,0,735ae3f6-cf23-4c43-abf1-cc2eb09ec22c
136,1,292297.718889277,9104418.1444456,0,735ae3f6-cf23-4c43-abf1-cc2eb09ec22c
136,1,292270.155153695,9104322.01827601,0,735ae3f6-cf23-4c43-abf1-cc2eb09ec22c
136,1,292174.028984101,9104349.58201159,0,735ae3f6-cf23-4c43-abf1-cc2eb09ec22c
136,1,292201.592719683,9104445.70818118,0,735ae3f6-cf23-4c43-abf1-cc2eb09ec22c
137,1,292297.718889277,9104418.1444456,0,abd79120-5571-46ba-9287-f72a33bc0084
137,1,292393.845058871,9104390.58071002,0,abd79120-5571-46ba-9287-f72a33bc0084
137,1,292366.281323289,9104294.45454043,0,abd79120-5571-46ba-9287-f72a33bc0084
137,1,292270.155153695,9104322.01827601,0,abd79120-5571-46ba-9287-f72a33bc0084
137,1,292297.718889277,9104418.1444456,0,abd79120-5571-46ba-9287-f72a33bc0084
138,1,292393.845058871,9104390.58071002,0,5aee31c1-304b-41e1-a1a5-b96b93205b75
138,1,292489.971228464,9104363.01697444,0,5aee31c1-304b-41e1-a1a5-b96b93205b75
138,1,292462.407492883,9104266.89080485,0,5aee31c1-304b-41e1-a1a5-b96b93205b75
138,1,292366.281323289,9104294.45454043,0,5aee31c1-304b-41e1-a1a5-b96b93205b75
138,1,292393.845058871,9104390.58071002,0,5aee31c1-304b-41e1-a1a5-b96b93205b75
139,1,292489.971228464,9104363.01697444,0,234912a8-b8d2-415c-9e1a-2cfb86e6e3dc
139,1,292586.097398058,9104335.45323886,0,234912a8-b8d2-415c-9e1a-2cfb86e6e3dc
139,1,292558.533662476,9104239.32706926,0,234912a8-b8d2-415c-9e1a-2cfb86e6e3dc
139,1,292462.407492883,9104266.89080485,0,234912a8-b8d2-415c-9e1a-2cfb86e6e3dc
139,1,292489.971228464,9104363.01697444,0,234912a8-b8d2-415c-9e1a-2cfb86e6e3dc
140,1,292586.097398058,9104335.45323886,0,eb1b9075-b191-4f62-9bb5-cd5c09c16219
140,1,292682.223567652,9104307.88950328,0,eb1b9075-b191-4f62-9bb5-cd5c09c16219
140,1,292654.65983207,9104211.76333368,0,eb1b9075-b191-4f62-9bb5-cd5c09c16219
140,1,292558.533662476,9104239.32706926,0,eb1b9075-b191-4f62-9bb5-cd5c09c16219
140,1,292586.097398058,9104335.45323886,0,eb1b9075-b191-4f62-9bb5-cd5c09c16219
141,1,292682.223567652,9104307.88950328,0,39438fcc-7bb5-42b4-aacf-17ea004ff1dc
141,1,292778.349737246,9104280.32576769,0,39438fcc-7bb5-42b4-aacf-17ea004ff1dc
141,1,292750.786001664,9104184.1995981,0,39438fcc-7bb5-42b4-aacf-17ea004ff1dc
141,1,292654.65983207,9104211.76333368,0,39438fcc-7bb5-42b4-aacf-17ea004ff1dc
141,1,292682.223567652,9104307.88950328,0,39438fcc-7bb5-42b4-aacf-17ea004ff1dc
142,1,292778.349737246,9104280.32576769,0,e4276ffe-aaf0-488c-bfee-6a65d18d2aed
142,1,292874.47590684,9104252.76203211,0,e4276ffe-aaf0-488c-bfee-6a65d18d2aed
142,1,292846.912171258,9104156.63586252,0,e4276ffe-aaf0-488c-bfee-6a65d18d2aed
142,1,292750.786001664,9104184.1995981,0,e4276ffe-aaf0-488c-bfee-6a65d18d2aed
142,1,292778.349737246,9104280.32576769,0,e4276ffe-aaf0-488c-bfee-6a65d18d2aed
143,1,291789.524305726,9104459.83695392,0,22fa48ec-e6c5-416d-ae04-e9a776e73392
143,1,291885.65047532,9104432.27321834,0,22fa48ec-e6c5-416d-ae04-e9a776e73392
143,1,291858.086739738,9104336.14704874,0,22fa48ec-e6c5-416d-ae04-e9a776e73392
143,1,291761.960570144,9104363.71078432,0,22fa48ec-e6c5-416d-ae04-e9a776e73392
143,1,291789.524305726,9104459.83695392,0,22fa48ec-e6c5-416d-ae04-e9a776e73392
144,1,291885.65047532,9104432.27321834,0,7e387077-6a7c-4956-a91c-fdb343a8c8d4
144,1,291981.776644913,9104404.70948275,0,7e387077-6a7c-4956-a91c-fdb343a8c8d4
144,1,291954.212909332,9104308.58331316,0,7e387077-6a7c-4956-a91c-fdb343a8c8d4
144,1,291858.086739738,9104336.14704874,0,7e387077-6a7c-4956-a91c-fdb343a8c8d4
144,1,291885.65047532,9104432.27321834,0,7e387077-6a7c-4956-a91c-fdb343a8c8d4
145,1,291981.776644913,9104404.70948275,0,57cbf69e-8887-464e-b5ce-b86b6a645d15
145,1,292077.902814507,9104377.14574717,0,57cbf69e-8887-464e-b5ce-b86b6a645d15
145,1,292050.339078926,9104281.01957758,0,57cbf69e-8887-464e-b5ce-b86b6a645d15
145,1,291954.212909332,9104308.58331316,0,57cbf69e-8887-464e-b5ce-b86b6a645d15
145,1,291981.776644913,9104404.70948275,0,57cbf69e-8887-464e-b5ce-b86b6a645d15
146,1,292077.902814507,9104377.14574717,0,681cc498-8a4a-4b91-8501-d2350acf217d
146,1,292174.028984101,9104349.58201159,0,681cc498-8a4a-4b91-8501-d2350acf217d
146,1,292146.465248519,9104253.455842,0,681cc498-8a4a-4b91-8501-d2350acf217d
146,1,292050.339078926,9104281.01957758,0,681cc498-8a4a-4b91-8501-d2350acf217d
146,1,292077.902814507,9104377.14574717,0,681cc498-8a4a-4b91-8501-d2350acf217d
147,1,292174.028984101,9104349.58201159,0,64dbf994-7d38-4ca5-ab99-55da9f14fd74
147,1,292270.155153695,9104322.01827601,0,64dbf994-7d38-4ca5-ab99-55da9f14fd74
147,1,292242.591418113,9104225.89210642,0,64dbf994-7d38-4ca5-ab99-55da9f14fd74
147,1,292146.465248519,9104253.455842,0,64dbf994-7d38-4ca5-ab99-55da9f14fd74
147,1,292174.028984101,9104349.58201159,0,64dbf994-7d38-4ca5-ab99-55da9f14fd74
148,1,292270.155153695,9104322.01827601,0,c51edc72-6100-46b5-964c-4c38a7be64c9
148,1,292366.281323289,9104294.45454043,0,c51edc72-6100-46b5-964c-4c38a7be64c9
148,1,292338.717587707,9104198.32837083,0,c51edc72-6100-46b5-964c-4c38a7be64c9
148,1,292242.591418113,9104225.89210642,0,c51edc72-6100-46b5-964c-4c38a7be64c9
148,1,292270.155153695,9104322.01827601,0,c51edc72-6100-46b5-964c-4c38a7be64c9
149,1,292366.281323289,9104294.45454043,0,3b00ea87-94ed-4ffc-bafc-a130938e095c
149,1,292462.407492883,9104266.89080485,0,3b00ea87-94ed-4ffc-bafc-a130938e095c
149,1,292434.843757301,9104170.76463525,0,3b00ea87-94ed-4ffc-bafc-a130938e095c
149,1,292338.717587707,9104198.32837083,0,3b00ea87-94ed-4ffc-bafc-a130938e095c
149,1,292366.281323289,9104294.45454043,0,3b00ea87-94ed-4ffc-bafc-a130938e095c
150,1,292462.407492883,9104266.89080485,0,e7869ba3-ebf7-44a4-ab14-77afc0a6afdf
150,1,292558.533662476,9104239.32706926,0,e7869ba3-ebf7-44a4-ab14-77afc0a6afdf
150,1,292530.969926895,9104143.20089967,0,e7869ba3-ebf7-44a4-ab14-77afc0a6afdf
150,1,292434.843757301,9104170.76463525,0,e7869ba3-ebf7-44a4-ab14-77afc0a6afdf
150,1,292462.407492883,9104266.89080485,0,e7869ba3-ebf7-44a4-ab14-77afc0a6afdf
151,1,292558.533662476,9104239.32706926,0,f7c46c6d-6d4f-4296-8048-f3f661614db1
151,1,292654.65983207,9104211.76333368,0,f7c46c6d-6d4f-4296-8048-f3f661614db1
151,1,292627.096096489,9104115.63716409,0,f7c46c6d-6d4f-4296-8048-f3f661614db1
151,1,292530.969926895,9104143.20089967,0,f7c46c6d-6d4f-4296-8048-f3f661614db1
151,1,292558.533662476,9104239.32706926,0,f7c46c6d-6d4f-4296-8048-f3f661614db1
152,1,292654.65983207,9104211.76333368,0,5d47ec5e-deb8-4e67-8e1d-5732ad28daf5
152,1,292750.786001664,9104184.1995981,0,5d47ec5e-deb8-4e67-8e1d-5732ad28daf5
152,1,292723.222266082,9104088.07342851,0,5d47ec5e-deb8-4e67-8e1d-5732ad28daf5
152,1,292627.096096489,9104115.63716409,0,5d47ec5e-deb8-4e67-8e1d-5732ad28daf5
152,1,292654.65983207,9104211.76333368,0,5d47ec5e-deb8-4e67-8e1d-5732ad28daf5
153,1,292750.786001664,9104184.1995981,0,680c229e-c3b4-4afd-921c-f16a3f3a3223
153,1,292846.912171258,9104156.63586252,0,680c229e-c3b4-4afd-921c-f16a3f3a3223
153,1,292819.348435676,9104060.50969293,0,680c229e-c3b4-4afd-921c-f16a3f3a3223
153,1,292723.222266082,9104088.07342851,0,680c229e-c3b4-4afd-921c-f16a3f3a3223
153,1,292750.786001664,9104184.1995981,0,680c229e-c3b4-4afd-921c-f16a3f3a3223
