FeatureID,PartID,X,Y,Z,SLB_WHI_ID,,,,,,FeatureID,PartID,X,Y
28,1,292738.0448,9105228.153,0,f60a87f3-de10-4c50-acf4-2c9549f78647,,,,0,,35,1,292325.9764,9105242.281
28,1,292641.9187,9105255.716,0,f60a87f3-de10-4c50-acf4-2c9549f78647,,,,0,,35,1,292229.8503,9105269.845
28,1,292669.4824,9105351.842,0,f60a87f3-de10-4c50-acf4-2c9549f78647,,,,1,,36,1,292353.5402,9105338.407
29,1,292765.6086,9105324.279,0,4f76b6ca-39ce-4ee5-b1f8-5b9b29c5b803,,,,0,,36,1,292449.6663,9105310.844
29,1,292861.7348,9105296.715,0,4f76b6ca-39ce-4ee5-b1f8-5b9b29c5b803,,,,0,,36,1,292422.1026,9105214.718
29,1,292834.171,9105200.589,0,4f76b6ca-39ce-4ee5-b1f8-5b9b29c5b803,,,,0,,36,1,292325.9764,9105242.281
29,1,292738.0448,9105228.153,0,4f76b6ca-39ce-4ee5-b1f8-5b9b29c5b803,,,,0,,37,1,292449.6663,9105310.844
29,1,292765.6086,9105324.279,0,4f76b6ca-39ce-4ee5-b1f8-5b9b29c5b803,,,,1,,37,1,292545.7925,9105283.28
30,1,292861.7348,9105296.715,0,5012f4d8-b011-4d3c-be94-99648a99348b,,,,0,,37,1,292518.2288,9105187.154
30,1,292957.8609,9105269.151,0,5012f4d8-b011-4d3c-be94-99648a99348b,,,,0,,37,1,292422.1026,9105214.718
30,1,292930.2972,9105173.025,0,5012f4d8-b011-4d3c-be94-99648a99348b,,,,0,,38,1,292545.7925,9105283.28
30,1,292834.171,9105200.589,0,5012f4d8-b011-4d3c-be94-99648a99348b,,,,0,,38,1,292641.9187,9105255.716
30,1,292861.7348,9105296.715,0,5012f4d8-b011-4d3c-be94-99648a99348b,,,,1,,38,1,292614.3549,9105159.59
31,1,292957.8609,9105269.151,0,48bb0afd-4c5b-4a1c-9bb9-fa73417a0603,,,,0,,38,1,292518.2288,9105187.154
31,1,293053.9871,9105241.587,0,48bb0afd-4c5b-4a1c-9bb9-fa73417a0603,,,,0,,39,1,292641.9187,9105255.716
31,1,293026.4234,9105145.461,0,48bb0afd-4c5b-4a1c-9bb9-fa73417a0603,,,,0,,39,1,292738.0448,9105228.153
31,1,292930.2972,9105173.025,0,48bb0afd-4c5b-4a1c-9bb9-fa73417a0603,,,,0,,39,1,292710.4811,9105132.026
31,1,292957.8609,9105269.151,0,48bb0afd-4c5b-4a1c-9bb9-fa73417a0603,,,,1,,39,1,292614.3549,9105159.59
32,1,293053.9871,9105241.587,0,14247568-1299-4857-8071-76b536c2bf88,,,,0,,40,1,292738.0448,9105228.153
32,1,293150.1133,9105214.024,0,14247568-1299-4857-8071-76b536c2bf88,,,,0,,40,1,292834.171,9105200.589
32,1,293122.5495,9105117.898,0,14247568-1299-4857-8071-76b536c2bf88,,,,0,,40,1,292806.6073,9105104.463
32,1,293026.4234,9105145.461,0,14247568-1299-4857-8071-76b536c2bf88,,,,0,,40,1,292710.4811,9105132.026
32,1,293053.9871,9105241.587,0,14247568-1299-4857-8071-76b536c2bf88,,,,1,,41,1,292834.171,9105200.589
33,1,292065.1617,9105421.099,0,1f8aca88-bc35-4a75-85a1-0dcf8f0ac3b5,,,,0,,41,1,292930.2972,9105173.025
33,1,292161.2878,9105393.535,0,1f8aca88-bc35-4a75-85a1-0dcf8f0ac3b5,,,,0,,41,1,292902.7335,9105076.899
33,1,292133.7241,9105297.409,0,1f8aca88-bc35-4a75-85a1-0dcf8f0ac3b5,,,,0,,41,1,292806.6073,9105104.463
33,1,292037.5979,9105324.972,0,1f8aca88-bc35-4a75-85a1-0dcf8f0ac3b5,,,,0,,42,1,292930.2972,9105173.025
33,1,292065.1617,9105421.099,0,1f8aca88-bc35-4a75-85a1-0dcf8f0ac3b5,,,,1,,42,1,293026.4234,9105145.461
34,1,292161.2878,9105393.535,0,680ace96-d2c6-4f9d-b2c2-e8310b0f25cb,,,,0,,42,1,292998.8596,9105049.335
34,1,292257.414,9105365.971,0,680ace96-d2c6-4f9d-b2c2-e8310b0f25cb,,,,0,,42,1,292902.7335,9105076.899
34,1,292229.8503,9105269.845,0,680ace96-d2c6-4f9d-b2c2-e8310b0f25cb,,,,0,,43,1,293026.4234,9105145.461
34,1,292133.7241,9105297.409,0,680ace96-d2c6-4f9d-b2c2-e8310b0f25cb,,,,0,,43,1,293122.5495,9105117.898
34,1,292161.2878,9105393.535,0,680ace96-d2c6-4f9d-b2c2-e8310b0f25cb,,,,1,,43,1,293094.9858,9105021.771
35,1,292257.414,9105365.971,0,c632603a-8ff4-4cef-a34f-c230b99e504a,,,,0,,43,1,292998.8596,9105049.335
35,1,292353.5402,9105338.407,0,c632603a-8ff4-4cef-a34f-c230b99e504a,,,,0,,44,1,292037.5979,9105324.972
35,1,292325.9764,9105242.281,0,c632603a-8ff4-4cef-a34f-c230b99e504a,,,,0,,44,1,292133.7241,9105297.409
35,1,292229.8503,9105269.845,0,c632603a-8ff4-4cef-a34f-c230b99e504a,,,,0,,44,1,292106.1604,9105201.283
35,1,292257.414,9105365.971,0,c632603a-8ff4-4cef-a34f-c230b99e504a,,,,1,,44,1,292010.0342,9105228.846
36,1,292353.5402,9105338.407,0,27839fe0-3233-46b8-b062-6f169616e9db,,,,0,,45,1,292133.7241,9105297.409
36,1,292449.6663,9105310.844,0,27839fe0-3233-46b8-b062-6f169616e9db,,,,0,,45,1,292229.8503,9105269.845
36,1,292422.1026,9105214.718,0,27839fe0-3233-46b8-b062-6f169616e9db,,,,0,,45,1,292202.2865,9105173.719
36,1,292325.9764,9105242.281,0,27839fe0-3233-46b8-b062-6f169616e9db,,,,0,,45,1,292106.1604,9105201.283
36,1,292353.5402,9105338.407,0,27839fe0-3233-46b8-b062-6f169616e9db,,,,1,,46,1,292229.8503,9105269.845
37,1,292449.6663,9105310.844,0,edfd10b3-caf3-445c-9d40-449e0d5c712e,,,,0,,46,1,292325.9764,9105242.281
37,1,292545.7925,9105283.28,0,edfd10b3-caf3-445c-9d40-449e0d5c712e,,,,0,,46,1,292298.4127,9105146.155
37,1,292518.2288,9105187.154,0,edfd10b3-caf3-445c-9d40-449e0d5c712e,,,,0,,46,1,292202.2865,9105173.719
37,1,292422.1026,9105214.718,0,edfd10b3-caf3-445c-9d40-449e0d5c712e,,,,0,,47,1,292325.9764,9105242.281
37,1,292449.6663,9105310.844,0,edfd10b3-caf3-445c-9d40-449e0d5c712e,,,,1,,47,1,292422.1026,9105214.718
38,1,292545.7925,9105283.28,0,d3c57ff0-a784-4fee-8c56-f2f4abd19d79,,,,0,,47,1,292394.5389,9105118.591
38,1,292641.9187,9105255.716,0,d3c57ff0-a784-4fee-8c56-f2f4abd19d79,,,,0,,47,1,292298.4127,9105146.155
38,1,292614.3549,9105159.59,0,d3c57ff0-a784-4fee-8c56-f2f4abd19d79,,,,0,,48,1,292422.1026,9105214.718
38,1,292518.2288,9105187.154,0,d3c57ff0-a784-4fee-8c56-f2f4abd19d79,,,,0,,48,1,292518.2288,9105187.154
38,1,292545.7925,9105283.28,0,d3c57ff0-a784-4fee-8c56-f2f4abd19d79,,,,1,,48,1,292490.665,9105091.028
39,1,292641.9187,9105255.716,0,1d4dae8a-0478-4f12-b1a9-643cd14b200e,,,,0,,48,1,292394.5389,9105118.591
39,1,292738.0448,9105228.153,0,1d4dae8a-0478-4f12-b1a9-643cd14b200e,,,,0,,49,1,292518.2288,9105187.154
39,1,292710.4811,9105132.026,0,1d4dae8a-0478-4f12-b1a9-643cd14b200e,,,,0,,49,1,292614.3549,9105159.59
39,1,292614.3549,9105159.59,0,1d4dae8a-0478-4f12-b1a9-643cd14b200e,,,,0,,49,1,292586.7912,9105063.464
39,1,292641.9187,9105255.716,0,1d4dae8a-0478-4f12-b1a9-643cd14b200e,,,,1,,49,1,292490.665,9105091.028
40,1,292738.0448,9105228.153,0,79265209-6818-48a4-8c8e-674391082e1c,,,,0,,50,1,292614.3549,9105159.59
40,1,292834.171,9105200.589,0,79265209-6818-48a4-8c8e-674391082e1c,,,,0,,50,1,292710.4811,9105132.026
40,1,292806.6073,9105104.463,0,79265209-6818-48a4-8c8e-674391082e1c,,,,0,,50,1,292682.9174,9105035.9
