FeatureID,PartID,X,Y,Z,,SLB_WHI_ID,,,,,FeatureID,X,Y,Z
118,1,292737.351,9104500.142,0,,c3be2a9d-3e1b-4ef0-a0ef-797c8dfbedbe,,,,,,,,
118,1,292709.7873,9104404.016,0,,c3be2a9d-3e1b-4ef0-a0ef-797c8dfbedbe,,,,,,,,
118,1,292613.6611,9104431.579,0,,c3be2a9d-3e1b-4ef0-a0ef-797c8dfbedbe,,,,,,,,
119,1,292737.351,9104500.142,0,,b5157eb3-9ca1-4cac-8697-c50800bd5689,,,,,,,,
119,1,292833.4772,9104472.578,0,,b5157eb3-9ca1-4cac-8697-c50800bd5689,,,,,,,,
119,1,292805.9135,9104376.452,0,,b5157eb3-9ca1-4cac-8697-c50800bd5689,,,,,,,,
119,1,292709.7873,9104404.016,0,,b5157eb3-9ca1-4cac-8697-c50800bd5689,,,,,,,,
120,1,292833.4772,9104472.578,0,,58a1da2f-e8d6-4a39-af35-58432bdd37e6,,,,,,,,
120,1,292929.6034,9104445.014,0,,58a1da2f-e8d6-4a39-af35-58432bdd37e6,,,,,,,,
120,1,292902.0396,9104348.888,0,,58a1da2f-e8d6-4a39-af35-58432bdd37e6,,,,,,,,
120,1,292805.9135,9104376.452,0,,58a1da2f-e8d6-4a39-af35-58432bdd37e6,,,,,,,,
121,1,291844.6518,9104652.089,0,,10466a04-b7c6-4875-955d-513643a07740,,,,,,,,
121,1,291940.7779,9104624.526,0,,10466a04-b7c6-4875-955d-513643a07740,,,,,,,,
121,1,291913.2142,9104528.399,0,,10466a04-b7c6-4875-955d-513643a07740,,,,,,,,
121,1,291817.088,9104555.963,0,,10466a04-b7c6-4875-955d-513643a07740,,,,,,,,
122,1,291940.7779,9104624.526,0,,ffc92de7-c183-4ba2-b9ef-1397a4f54b62,,,,,,,,
122,1,292036.9041,9104596.962,0,,ffc92de7-c183-4ba2-b9ef-1397a4f54b62,,,,,,,,
122,1,292009.3404,9104500.836,0,,ffc92de7-c183-4ba2-b9ef-1397a4f54b62,,,,,,,,
122,1,291913.2142,9104528.399,0,,ffc92de7-c183-4ba2-b9ef-1397a4f54b62,,,,,,,,
123,1,292036.9041,9104596.962,0,,9fd07d70-9407-41fa-ab34-8f16200d5607,,,,,,,,
123,1,292133.0303,9104569.398,0,,9fd07d70-9407-41fa-ab34-8f16200d5607,,,,,,,,
123,1,292105.4666,9104473.272,0,,9fd07d70-9407-41fa-ab34-8f16200d5607,,,,,,,,
123,1,292009.3404,9104500.836,0,,9fd07d70-9407-41fa-ab34-8f16200d5607,,,,,,,,
124,1,292133.0303,9104569.398,0,,9140e4f4-b17a-4821-83e7-350577ee29c9,,,,,,,,
124,1,292229.1565,9104541.834,0,,9140e4f4-b17a-4821-83e7-350577ee29c9,,,,,,,,
124,1,292201.5927,9104445.708,0,,9140e4f4-b17a-4821-83e7-350577ee29c9,,,,,,,,
124,1,292105.4666,9104473.272,0,,9140e4f4-b17a-4821-83e7-350577ee29c9,,,,,,,,
125,1,292229.1565,9104541.834,0,,e21ca534-6701-4e10-a2fa-5835224ee7bd,,,,,,,,
125,1,292325.2826,9104514.271,0,,e21ca534-6701-4e10-a2fa-5835224ee7bd,,,,,,,,
125,1,292297.7189,9104418.144,0,,e21ca534-6701-4e10-a2fa-5835224ee7bd,,,,,,,,
125,1,292201.5927,9104445.708,0,,e21ca534-6701-4e10-a2fa-5835224ee7bd,,,,,,,,
126,1,292325.2826,9104514.271,0,,1ff6eff5-ef18-48e5-8a27-a42cdb126c24,,,,,,,,
126,1,292421.4088,9104486.707,0,,1ff6eff5-ef18-48e5-8a27-a42cdb126c24,,,,,,,,
126,1,292393.8451,9104390.581,0,,1ff6eff5-ef18-48e5-8a27-a42cdb126c24,,,,,,,,
126,1,292297.7189,9104418.144,0,,1ff6eff5-ef18-48e5-8a27-a42cdb126c24,,,,,,,,
127,1,292421.4088,9104486.707,0,,43a581b2-488a-4a5e-9ed8-e16776d94b4a,,,,,,,,
127,1,292517.535,9104459.143,0,,43a581b2-488a-4a5e-9ed8-e16776d94b4a,,,,,,,,
127,1,292489.9712,9104363.017,0,,43a581b2-488a-4a5e-9ed8-e16776d94b4a,,,,,,,,
127,1,292393.8451,9104390.581,0,,43a581b2-488a-4a5e-9ed8-e16776d94b4a,,,,,,,,
128,1,292517.535,9104459.143,0,,43a8ef11-5b07-4e99-9087-b18ac50be07a,,,,,,,,
128,1,292613.6611,9104431.579,0,,43a8ef11-5b07-4e99-9087-b18ac50be07a,,,,,,,,
128,1,292586.0974,9104335.453,0,,43a8ef11-5b07-4e99-9087-b18ac50be07a,,,,,,,,
128,1,292489.9712,9104363.017,0,,43a8ef11-5b07-4e99-9087-b18ac50be07a,,,,,,,,
129,1,292613.6611,9104431.579,0,,414c58a6-2fe9-464a-91bc-03b7cb1390db,,,,,,,,
129,1,292709.7873,9104404.016,0,,414c58a6-2fe9-464a-91bc-03b7cb1390db,,,,,,,,
129,1,292682.2236,9104307.89,0,,414c58a6-2fe9-464a-91bc-03b7cb1390db,,,,,,,,
129,1,292586.0974,9104335.453,0,,414c58a6-2fe9-464a-91bc-03b7cb1390db,,,,,,,,
130,1,292709.7873,9104404.016,0,,96f6d827-307d-4828-bb8b-1f95a247fe64,,,,,,,,
130,1,292805.9135,9104376.452,0,,96f6d827-307d-4828-bb8b-1f95a247fe64,,,,,,,,
130,1,292778.3497,9104280.326,0,,96f6d827-307d-4828-bb8b-1f95a247fe64,,,,,,,,
130,1,292682.2236,9104307.89,0,,96f6d827-307d-4828-bb8b-1f95a247fe64,,,,,,,,
131,1,292805.9135,9104376.452,0,,7186da65-d321-4c84-bcee-07ad949a94fc,,,,,,,,
131,1,292902.0396,9104348.888,0,,7186da65-d321-4c84-bcee-07ad949a94fc,,,,,,,,
131,1,292874.4759,9104252.762,0,,7186da65-d321-4c84-bcee-07ad949a94fc,,,,,,,,
131,1,292778.3497,9104280.326,0,,7186da65-d321-4c84-bcee-07ad949a94fc,,,,,,,,
132,1,291817.088,9104555.963,0,,a36f9d1b-b654-4b0a-99c7-80d775188737,,,,,,,,
132,1,291913.2142,9104528.399,0,,a36f9d1b-b654-4b0a-99c7-80d775188737,,,,,,,,
132,1,291885.6505,9104432.273,0,,a36f9d1b-b654-4b0a-99c7-80d775188737,,,,,,,,
132,1,291789.5243,9104459.837,0,,a36f9d1b-b654-4b0a-99c7-80d775188737,,,,,,,,
133,1,291913.2142,9104528.399,0,,eabe41f7-9e4e-40b1-b5cc-f0e349369f23,,,,,,,,
133,1,292009.3404,9104500.836,0,,eabe41f7-9e4e-40b1-b5cc-f0e349369f23,,,,,,,,
133,1,291981.7766,9104404.709,0,,eabe41f7-9e4e-40b1-b5cc-f0e349369f23,,,,,,,,
133,1,291885.6505,9104432.273,0,,eabe41f7-9e4e-40b1-b5cc-f0e349369f23,,,,,,,,
134,1,292009.3404,9104500.836,0,,c5187b73-a641-45cb-b6f8-1c1eb4ba4342,,,,,,,,
134,1,292105.4666,9104473.272,0,,c5187b73-a641-45cb-b6f8-1c1eb4ba4342,,,,,,,,
134,1,292077.9028,9104377.146,0,,c5187b73-a641-45cb-b6f8-1c1eb4ba4342,,,,,,,,
134,1,291981.7766,9104404.709,0,,c5187b73-a641-45cb-b6f8-1c1eb4ba4342,,,,,,,,
135,1,292105.4666,9104473.272,0,,1c42c151-82db-4e8f-9640-650ab2d374e8,,,,,,,,
135,1,292201.5927,9104445.708,0,,1c42c151-82db-4e8f-9640-650ab2d374e8,,,,,,,,
135,1,292174.029,9104349.582,0,,1c42c151-82db-4e8f-9640-650ab2d374e8,,,,,,,,
135,1,292077.9028,9104377.146,0,,1c42c151-82db-4e8f-9640-650ab2d374e8,,,,,,,,
136,1,292201.5927,9104445.708,0,,b5301958-c401-4e74-a135-5a61778140ff,,,,,,,,
136,1,292297.7189,9104418.144,0,,b5301958-c401-4e74-a135-5a61778140ff,,,,,,,,
136,1,292270.1552,9104322.018,0,,b5301958-c401-4e74-a135-5a61778140ff,,,,,,,,
136,1,292174.029,9104349.582,0,,b5301958-c401-4e74-a135-5a61778140ff,,,,,,,,
137,1,292297.7189,9104418.144,0,,2059712f-5c8c-4294-a45b-a152273369c6,,,,,,,,
137,1,292393.8451,9104390.581,0,,2059712f-5c8c-4294-a45b-a152273369c6,,,,,,,,
137,1,292366.2813,9104294.455,0,,2059712f-5c8c-4294-a45b-a152273369c6,,,,,,,,
137,1,292270.1552,9104322.018,0,,2059712f-5c8c-4294-a45b-a152273369c6,,,,,,,,
138,1,292393.8451,9104390.581,0,,765539e5-9f33-4d3f-bcea-e1b7b6e1b54d,,,,,,,,
138,1,292489.9712,9104363.017,0,,765539e5-9f33-4d3f-bcea-e1b7b6e1b54d,,,,,,,,
138,1,292462.4075,9104266.891,0,,765539e5-9f33-4d3f-bcea-e1b7b6e1b54d,,,,,,,,
138,1,292366.2813,9104294.455,0,,765539e5-9f33-4d3f-bcea-e1b7b6e1b54d,,,,,,,,
139,1,292489.9712,9104363.017,0,,44d975d8-6d8d-4a63-a3b4-977662c57e40,,,,,,,,
139,1,292586.0974,9104335.453,0,,44d975d8-6d8d-4a63-a3b4-977662c57e40,,,,,,,,
139,1,292558.5337,9104239.327,0,,44d975d8-6d8d-4a63-a3b4-977662c57e40,,,,,,,,
139,1,292462.4075,9104266.891,0,,44d975d8-6d8d-4a63-a3b4-977662c57e40,,,,,,,,
140,1,292586.0974,9104335.453,0,,3bb6ebf0-fbd3-4974-9b45-6cad12caaba0,,,,,,,,
140,1,292682.2236,9104307.89,0,,3bb6ebf0-fbd3-4974-9b45-6cad12caaba0,,,,,,,,
140,1,292654.6598,9104211.763,0,,3bb6ebf0-fbd3-4974-9b45-6cad12caaba0,,,,,,,,
140,1,292558.5337,9104239.327,0,,3bb6ebf0-fbd3-4974-9b45-6cad12caaba0,,,,,,,,
141,1,292682.2236,9104307.89,0,,42e09ecf-9f21-4eea-a4dd-77ecd3463e60,,,,,,,,
141,1,292778.3497,9104280.326,0,,42e09ecf-9f21-4eea-a4dd-77ecd3463e60,,,,,,,,
141,1,292750.786,9104184.2,0,,42e09ecf-9f21-4eea-a4dd-77ecd3463e60,,,,,,,,
141,1,292654.6598,9104211.763,0,,42e09ecf-9f21-4eea-a4dd-77ecd3463e60,,,,,,,,
142,1,292778.3497,9104280.326,0,,41c46fb8-9567-452e-88c7-b975aecdabeb,,,,,,,,
142,1,292874.4759,9104252.762,0,,41c46fb8-9567-452e-88c7-b975aecdabeb,,,,,,,,
142,1,292846.9122,9104156.636,0,,41c46fb8-9567-452e-88c7-b975aecdabeb,,,,,,,,
142,1,292750.786,9104184.2,0,,41c46fb8-9567-452e-88c7-b975aecdabeb,,,,,,,,
143,1,291789.5243,9104459.837,0,,4fed083f-34d6-48b3-acb0-e75d0c6d236e,,,,,,,,
143,1,291885.6505,9104432.273,0,,4fed083f-34d6-48b3-acb0-e75d0c6d236e,,,,,,,,
143,1,291858.0867,9104336.147,0,,4fed083f-34d6-48b3-acb0-e75d0c6d236e,,,,,,,,
143,1,291761.9606,9104363.711,0,,4fed083f-34d6-48b3-acb0-e75d0c6d236e,,,,,,,,
144,1,291885.6505,9104432.273,0,,6a7e2d7c-2e94-44ae-90d8-9056ccd4e016,,,,,,,,
144,1,291981.7766,9104404.709,0,,6a7e2d7c-2e94-44ae-90d8-9056ccd4e016,,,,,,,,
144,1,291954.2129,9104308.583,0,,6a7e2d7c-2e94-44ae-90d8-9056ccd4e016,,,,,,,,
144,1,291858.0867,9104336.147,0,,6a7e2d7c-2e94-44ae-90d8-9056ccd4e016,,,,,,,,
145,1,291981.7766,9104404.709,0,,40e5a515-d45f-4f18-9a8f-a2d1f8445a39,,,,,,,,
145,1,292077.9028,9104377.146,0,,40e5a515-d45f-4f18-9a8f-a2d1f8445a39,,,,,,,,
145,1,292050.3391,9104281.02,0,,40e5a515-d45f-4f18-9a8f-a2d1f8445a39,,,,,,,,
145,1,291954.2129,9104308.583,0,,40e5a515-d45f-4f18-9a8f-a2d1f8445a39,,,,,,,,
146,1,292077.9028,9104377.146,0,,1df24ace-5e56-4b55-8e10-cf07957cafcb,,,,,,,,
146,1,292174.029,9104349.582,0,,1df24ace-5e56-4b55-8e10-cf07957cafcb,,,,,,,,
146,1,292146.4652,9104253.456,0,,1df24ace-5e56-4b55-8e10-cf07957cafcb,,,,,,,,
146,1,292050.3391,9104281.02,0,,1df24ace-5e56-4b55-8e10-cf07957cafcb,,,,,,,,
147,1,292174.029,9104349.582,0,,7152c578-d485-4b22-8c3f-0c9455993c25,,,,,,,,
147,1,292270.1552,9104322.018,0,,7152c578-d485-4b22-8c3f-0c9455993c25,,,,,,,,
147,1,292242.5914,9104225.892,0,,7152c578-d485-4b22-8c3f-0c9455993c25,,,,,,,,
147,1,292146.4652,9104253.456,0,,7152c578-d485-4b22-8c3f-0c9455993c25,,,,,,,,
148,1,292270.1552,9104322.018,0,,2d5c237c-df26-41d8-b0f0-068bca1693dd,,,,,,,,
148,1,292366.2813,9104294.455,0,,2d5c237c-df26-41d8-b0f0-068bca1693dd,,,,,,,,
148,1,292338.7176,9104198.328,0,,2d5c237c-df26-41d8-b0f0-068bca1693dd,,,,,,,,
148,1,292242.5914,9104225.892,0,,2d5c237c-df26-41d8-b0f0-068bca1693dd,,,,,,,,
149,1,292366.2813,9104294.455,0,,6677fbed-2460-4908-8457-b80158f14ca2,,,,,,,,
149,1,292462.4075,9104266.891,0,,6677fbed-2460-4908-8457-b80158f14ca2,,,,,,,,
149,1,292434.8438,9104170.765,0,,6677fbed-2460-4908-8457-b80158f14ca2,,,,,,,,
149,1,292338.7176,9104198.328,0,,6677fbed-2460-4908-8457-b80158f14ca2,,,,,,,,
150,1,292462.4075,9104266.891,0,,6cf59240-1579-4046-be71-45c5e0590feb,,,,,,,,
150,1,292558.5337,9104239.327,0,,6cf59240-1579-4046-be71-45c5e0590feb,,,,,,,,
150,1,292530.9699,9104143.201,0,,6cf59240-1579-4046-be71-45c5e0590feb,,,,,,,,
150,1,292434.8438,9104170.765,0,,6cf59240-1579-4046-be71-45c5e0590feb,,,,,,,,
151,1,292558.5337,9104239.327,0,,1e72678e-f615-4cd0-bdd7-d02a1698b70e,,,,,,,,
151,1,292654.6598,9104211.763,0,,1e72678e-f615-4cd0-bdd7-d02a1698b70e,,,,,,,,
151,1,292627.0961,9104115.637,0,,1e72678e-f615-4cd0-bdd7-d02a1698b70e,,,,,,,,
151,1,292530.9699,9104143.201,0,,1e72678e-f615-4cd0-bdd7-d02a1698b70e,,,,,,,,
152,1,292654.6598,9104211.763,0,,bed281af-7fbd-46fe-bf44-6873211544a8,,,,,,,,
152,1,292750.786,9104184.2,0,,bed281af-7fbd-46fe-bf44-6873211544a8,,,,,,,,
152,1,292723.2223,9104088.073,0,,bed281af-7fbd-46fe-bf44-6873211544a8,,,,,,,,
152,1,292627.0961,9104115.637,0,,bed281af-7fbd-46fe-bf44-6873211544a8,,,,,,,,
153,1,292750.786,9104184.2,0,,3c394aa6-6b7b-4766-8a73-9457f8ba3739,,,,,,,,
153,1,292846.9122,9104156.636,0,,3c394aa6-6b7b-4766-8a73-9457f8ba3739,,,,,,,,
153,1,292819.3484,9104060.51,0,,3c394aa6-6b7b-4766-8a73-9457f8ba3739,,,,,,,,
153,1,292723.2223,9104088.073,0,,3c394aa6-6b7b-4766-8a73-9457f8ba3739,,,,,,,,
