FeatureID,PartID,X,Y,Z,SLB_WHI_ID,,,,,,FeatureID,PartID,X,Y
12,1,292697.0462,9105447.969,0,a360706e-295a-4bad-8047-20d6550e2ff3,,,,0,,15,1,292765.6086,9105324.279
12,1,292724.6099,9105544.095,0,a360706e-295a-4bad-8047-20d6550e2ff3,,,,1,,16,1,292916.8622,9105488.967
13,1,292697.0462,9105447.969,0,9854e868-4144-44f3-a3af-c03579a3b339,,,,0,,16,1,293012.9884,9105461.404
13,1,292793.1723,9105420.405,0,9854e868-4144-44f3-a3af-c03579a3b339,,,,0,,16,1,292985.4247,9105365.277
13,1,292765.6086,9105324.279,0,9854e868-4144-44f3-a3af-c03579a3b339,,,,0,,16,1,292889.2985,9105392.841
13,1,292669.4824,9105351.842,0,9854e868-4144-44f3-a3af-c03579a3b339,,,,0,,17,1,292889.2985,9105392.841
13,1,292697.0462,9105447.969,0,9854e868-4144-44f3-a3af-c03579a3b339,,,,1,,17,1,292985.4247,9105365.277
14,1,292820.7361,9105516.531,0,3141d0d5-8e39-4216-9c75-82e89d5fd0ab,,,,0,,17,1,292957.8609,9105269.151
14,1,292916.8622,9105488.967,0,3141d0d5-8e39-4216-9c75-82e89d5fd0ab,,,,0,,17,1,292861.7348,9105296.715
14,1,292889.2985,9105392.841,0,3141d0d5-8e39-4216-9c75-82e89d5fd0ab,,,,0,,18,1,293012.9884,9105461.404
14,1,292793.1723,9105420.405,0,3141d0d5-8e39-4216-9c75-82e89d5fd0ab,,,,0,,18,1,293109.1146,9105433.84
14,1,292820.7361,9105516.531,0,3141d0d5-8e39-4216-9c75-82e89d5fd0ab,,,,1,,18,1,293081.5508,9105337.714
15,1,292793.1723,9105420.405,0,aece71be-a87e-4d1e-a62c-4c0e0cfc4a9b,,,,0,,18,1,292985.4247,9105365.277
15,1,292889.2985,9105392.841,0,aece71be-a87e-4d1e-a62c-4c0e0cfc4a9b,,,,0,,19,1,292985.4247,9105365.277
15,1,292861.7348,9105296.715,0,aece71be-a87e-4d1e-a62c-4c0e0cfc4a9b,,,,0,,19,1,293081.5508,9105337.714
15,1,292765.6086,9105324.279,0,aece71be-a87e-4d1e-a62c-4c0e0cfc4a9b,,,,0,,19,1,293053.9871,9105241.587
15,1,292793.1723,9105420.405,0,aece71be-a87e-4d1e-a62c-4c0e0cfc4a9b,,,,1,,19,1,292957.8609,9105269.151
16,1,292916.8622,9105488.967,0,96b2b05a-189e-4ee4-99bc-c5eadee5756a,,,,0,,20,1,293109.1146,9105433.84
16,1,293012.9884,9105461.404,0,96b2b05a-189e-4ee4-99bc-c5eadee5756a,,,,0,,20,1,293205.2407,9105406.276
16,1,292985.4247,9105365.277,0,96b2b05a-189e-4ee4-99bc-c5eadee5756a,,,,0,,20,1,293177.677,9105310.15
16,1,292889.2985,9105392.841,0,96b2b05a-189e-4ee4-99bc-c5eadee5756a,,,,0,,20,1,293081.5508,9105337.714
16,1,292916.8622,9105488.967,0,96b2b05a-189e-4ee4-99bc-c5eadee5756a,,,,1,,21,1,293081.5508,9105337.714
17,1,292889.2985,9105392.841,0,085037ab-2514-4007-9835-6a591844b5de,,,,0,,21,1,293177.677,9105310.15
17,1,292985.4247,9105365.277,0,085037ab-2514-4007-9835-6a591844b5de,,,,0,,21,1,293150.1133,9105214.024
17,1,292957.8609,9105269.151,0,085037ab-2514-4007-9835-6a591844b5de,,,,0,,21,1,293053.9871,9105241.587
17,1,292861.7348,9105296.715,0,085037ab-2514-4007-9835-6a591844b5de,,,,0,,22,1,292092.7254,9105517.225
17,1,292889.2985,9105392.841,0,085037ab-2514-4007-9835-6a591844b5de,,,,1,,22,1,292188.8516,9105489.661
18,1,293012.9884,9105461.404,0,fe040950-a35b-4c04-948f-b1f9dd479649,,,,0,,22,1,292161.2878,9105393.535
18,1,293109.1146,9105433.84,0,fe040950-a35b-4c04-948f-b1f9dd479649,,,,0,,22,1,292065.1617,9105421.099
18,1,293081.5508,9105337.714,0,fe040950-a35b-4c04-948f-b1f9dd479649,,,,0,,23,1,292188.8516,9105489.661
18,1,292985.4247,9105365.277,0,fe040950-a35b-4c04-948f-b1f9dd479649,,,,0,,23,1,292284.9777,9105462.097
18,1,293012.9884,9105461.404,0,fe040950-a35b-4c04-948f-b1f9dd479649,,,,1,,23,1,292257.414,9105365.971
19,1,292985.4247,9105365.277,0,69244412-f84f-47e5-81ec-70e999567170,,,,0,,23,1,292161.2878,9105393.535
19,1,293081.5508,9105337.714,0,69244412-f84f-47e5-81ec-70e999567170,,,,0,,24,1,292284.9777,9105462.097
19,1,293053.9871,9105241.587,0,69244412-f84f-47e5-81ec-70e999567170,,,,0,,24,1,292381.1039,9105434.534
19,1,292957.8609,9105269.151,0,69244412-f84f-47e5-81ec-70e999567170,,,,0,,24,1,292353.5402,9105338.407
19,1,292985.4247,9105365.277,0,69244412-f84f-47e5-81ec-70e999567170,,,,1,,24,1,292257.414,9105365.971
20,1,293109.1146,9105433.84,0,8266f67a-90ff-43e5-b206-144e06a9ca50,,,,0,,25,1,292381.1039,9105434.534
20,1,293205.2407,9105406.276,0,8266f67a-90ff-43e5-b206-144e06a9ca50,,,,0,,25,1,292477.2301,9105406.97
20,1,293177.677,9105310.15,0,8266f67a-90ff-43e5-b206-144e06a9ca50,,,,0,,25,1,292449.6663,9105310.844
20,1,293081.5508,9105337.714,0,8266f67a-90ff-43e5-b206-144e06a9ca50,,,,0,,25,1,292353.5402,9105338.407
20,1,293109.1146,9105433.84,0,8266f67a-90ff-43e5-b206-144e06a9ca50,,,,1,,26,1,292477.2301,9105406.97
21,1,293081.5508,9105337.714,0,3b55c0c4-b3b6-4a40-ae6d-4f9a67356dc6,,,,0,,26,1,292573.3562,9105379.406
21,1,293177.677,9105310.15,0,3b55c0c4-b3b6-4a40-ae6d-4f9a67356dc6,,,,0,,26,1,292545.7925,9105283.28
21,1,293150.1133,9105214.024,0,3b55c0c4-b3b6-4a40-ae6d-4f9a67356dc6,,,,0,,26,1,292449.6663,9105310.844
21,1,293053.9871,9105241.587,0,3b55c0c4-b3b6-4a40-ae6d-4f9a67356dc6,,,,0,,27,1,292573.3562,9105379.406
21,1,293081.5508,9105337.714,0,3b55c0c4-b3b6-4a40-ae6d-4f9a67356dc6,,,,1,,27,1,292669.4824,9105351.842
22,1,292092.7254,9105517.225,0,616b462e-3245-47bd-8544-53ad6d4fbd39,,,,0,,27,1,292641.9187,9105255.716
22,1,292188.8516,9105489.661,0,616b462e-3245-47bd-8544-53ad6d4fbd39,,,,0,,27,1,292545.7925,9105283.28
22,1,292161.2878,9105393.535,0,616b462e-3245-47bd-8544-53ad6d4fbd39,,,,0,,28,1,292669.4824,9105351.842
22,1,292065.1617,9105421.099,0,616b462e-3245-47bd-8544-53ad6d4fbd39,,,,0,,28,1,292765.6086,9105324.279
22,1,292092.7254,9105517.225,0,616b462e-3245-47bd-8544-53ad6d4fbd39,,,,1,,28,1,292738.0448,9105228.153
23,1,292188.8516,9105489.661,0,d07a093c-d48a-4367-a657-a5b41559f83d,,,,0,,28,1,292641.9187,9105255.716
23,1,292284.9777,9105462.097,0,d07a093c-d48a-4367-a657-a5b41559f83d,,,,0,,29,1,292765.6086,9105324.279
23,1,292257.414,9105365.971,0,d07a093c-d48a-4367-a657-a5b41559f83d,,,,0,,29,1,292861.7348,9105296.715
23,1,292161.2878,9105393.535,0,d07a093c-d48a-4367-a657-a5b41559f83d,,,,0,,29,1,292834.171,9105200.589
23,1,292188.8516,9105489.661,0,d07a093c-d48a-4367-a657-a5b41559f83d,,,,1,,29,1,292738.0448,9105228.153
24,1,292284.9777,9105462.097,0,28502ba8-e43b-4cf9-8cf5-69624a4caa3f,,,,0,,30,1,292861.7348,9105296.715
24,1,292381.1039,9105434.534,0,28502ba8-e43b-4cf9-8cf5-69624a4caa3f,,,,0,,30,1,292957.8609,9105269.151
24,1,292353.5402,9105338.407,0,28502ba8-e43b-4cf9-8cf5-69624a4caa3f,,,,0,,30,1,292930.2972,9105173.025
24,1,292257.414,9105365.971,0,28502ba8-e43b-4cf9-8cf5-69624a4caa3f,,,,0,,30,1,292834.171,9105200.589
24,1,292284.9777,9105462.097,0,28502ba8-e43b-4cf9-8cf5-69624a4caa3f,,,,1,,31,1,292957.8609,9105269.151
25,1,292381.1039,9105434.534,0,c8f7949d-f481-4956-a5d3-7689d987dcbd,,,,0,,31,1,293053.9871,9105241.587
25,1,292477.2301,9105406.97,0,c8f7949d-f481-4956-a5d3-7689d987dcbd,,,,0,,31,1,293026.4234,9105145.461
25,1,292449.6663,9105310.844,0,c8f7949d-f481-4956-a5d3-7689d987dcbd,,,,0,,31,1,292930.2972,9105173.025
25,1,292353.5402,9105338.407,0,c8f7949d-f481-4956-a5d3-7689d987dcbd,,,,0,,32,1,293053.9871,9105241.587
25,1,292381.1039,9105434.534,0,c8f7949d-f481-4956-a5d3-7689d987dcbd,,,,1,,32,1,293150.1133,9105214.024
26,1,292477.2301,9105406.97,0,6a40d87d-1bb8-438b-bdb4-08628f7a80be,,,,0,,32,1,293122.5495,9105117.898
26,1,292573.3562,9105379.406,0,6a40d87d-1bb8-438b-bdb4-08628f7a80be,,,,0,,32,1,293026.4234,9105145.461
26,1,292545.7925,9105283.28,0,6a40d87d-1bb8-438b-bdb4-08628f7a80be,,,,0,,33,1,292065.1617,9105421.099
26,1,292449.6663,9105310.844,0,6a40d87d-1bb8-438b-bdb4-08628f7a80be,,,,0,,33,1,292161.2878,9105393.535
26,1,292477.2301,9105406.97,0,6a40d87d-1bb8-438b-bdb4-08628f7a80be,,,,1,,33,1,292133.7241,9105297.409
27,1,292573.3562,9105379.406,0,b2c0ca7b-f027-4512-a8fb-716c76eb9af1,,,,0,,33,1,292037.5979,9105324.972
27,1,292669.4824,9105351.842,0,b2c0ca7b-f027-4512-a8fb-716c76eb9af1,,,,0,,34,1,292161.2878,9105393.535
27,1,292641.9187,9105255.716,0,b2c0ca7b-f027-4512-a8fb-716c76eb9af1,,,,0,,34,1,292257.414,9105365.971
27,1,292545.7925,9105283.28,0,b2c0ca7b-f027-4512-a8fb-716c76eb9af1,,,,0,,34,1,292229.8503,9105269.845
27,1,292573.3562,9105379.406,0,b2c0ca7b-f027-4512-a8fb-716c76eb9af1,,,,1,,34,1,292133.7241,9105297.409
28,1,292669.4824,9105351.842,0,50cc2e7b-3f4d-4ab6-8daa-bbd39e6c109b,,,,0,,35,1,292257.414,9105365.971
28,1,292765.6086,9105324.279,0,50cc2e7b-3f4d-4ab6-8daa-bbd39e6c109b,,,,0,,35,1,292353.5402,9105338.407
28,1,292738.0448,9105228.153,0,50cc2e7b-3f4d-4ab6-8daa-bbd39e6c109b,,,,0,,35,1,292325.9764,9105242.281
28,1,292641.9187,9105255.716,0,50cc2e7b-3f4d-4ab6-8daa-bbd39e6c109b,,,,0,,35,1,292229.8503,9105269.845
28,1,292669.4824,9105351.842,0,50cc2e7b-3f4d-4ab6-8daa-bbd39e6c109b,,,,1,,36,1,292353.5402,9105338.407
29,1,292765.6086,9105324.279,0,85547397-962b-40e6-8a5b-877997ff27ee,,,,0,,36,1,292449.6663,9105310.844
29,1,292861.7348,9105296.715,0,85547397-962b-40e6-8a5b-877997ff27ee,,,,0,,36,1,292422.1026,9105214.718
29,1,292834.171,9105200.589,0,85547397-962b-40e6-8a5b-877997ff27ee,,,,0,,36,1,292325.9764,9105242.281
29,1,292738.0448,9105228.153,0,85547397-962b-40e6-8a5b-877997ff27ee,,,,0,,37,1,292449.6663,9105310.844
29,1,292765.6086,9105324.279,0,85547397-962b-40e6-8a5b-877997ff27ee,,,,1,,37,1,292545.7925,9105283.28
30,1,292861.7348,9105296.715,0,9300c38b-3ba9-43c8-9add-fb844aeb932b,,,,0,,37,1,292518.2288,9105187.154
30,1,292957.8609,9105269.151,0,9300c38b-3ba9-43c8-9add-fb844aeb932b,,,,0,,37,1,292422.1026,9105214.718
30,1,292930.2972,9105173.025,0,9300c38b-3ba9-43c8-9add-fb844aeb932b,,,,0,,38,1,292545.7925,9105283.28
30,1,292834.171,9105200.589,0,9300c38b-3ba9-43c8-9add-fb844aeb932b,,,,0,,38,1,292641.9187,9105255.716
30,1,292861.7348,9105296.715,0,9300c38b-3ba9-43c8-9add-fb844aeb932b,,,,1,,38,1,292614.3549,9105159.59
31,1,292957.8609,9105269.151,0,c98d4574-a1f5-42db-9512-b7f4eb9f156f,,,,0,,38,1,292518.2288,9105187.154
31,1,293053.9871,9105241.587,0,c98d4574-a1f5-42db-9512-b7f4eb9f156f,,,,0,,39,1,292641.9187,9105255.716
31,1,293026.4234,9105145.461,0,c98d4574-a1f5-42db-9512-b7f4eb9f156f,,,,0,,39,1,292738.0448,9105228.153
31,1,292930.2972,9105173.025,0,c98d4574-a1f5-42db-9512-b7f4eb9f156f,,,,0,,39,1,292710.4811,9105132.026
31,1,292957.8609,9105269.151,0,c98d4574-a1f5-42db-9512-b7f4eb9f156f,,,,1,,39,1,292614.3549,9105159.59
32,1,293053.9871,9105241.587,0,673276b7-13e7-4405-893e-36e23c5ae002,,,,0,,40,1,292738.0448,9105228.153
32,1,293150.1133,9105214.024,0,673276b7-13e7-4405-893e-36e23c5ae002,,,,0,,40,1,292834.171,9105200.589
32,1,293122.5495,9105117.898,0,673276b7-13e7-4405-893e-36e23c5ae002,,,,0,,40,1,292806.6073,9105104.463
32,1,293026.4234,9105145.461,0,673276b7-13e7-4405-893e-36e23c5ae002,,,,0,,40,1,292710.4811,9105132.026
32,1,293053.9871,9105241.587,0,673276b7-13e7-4405-893e-36e23c5ae002,,,,1,,41,1,292834.171,9105200.589
33,1,292065.1617,9105421.099,0,204a4fa9-e3fd-4467-bca3-55a0ab73892c,,,,0,,41,1,292930.2972,9105173.025
33,1,292161.2878,9105393.535,0,204a4fa9-e3fd-4467-bca3-55a0ab73892c,,,,0,,41,1,292902.7335,9105076.899
33,1,292133.7241,9105297.409,0,204a4fa9-e3fd-4467-bca3-55a0ab73892c,,,,0,,41,1,292806.6073,9105104.463
33,1,292037.5979,9105324.972,0,204a4fa9-e3fd-4467-bca3-55a0ab73892c,,,,0,,42,1,292930.2972,9105173.025
33,1,292065.1617,9105421.099,0,204a4fa9-e3fd-4467-bca3-55a0ab73892c,,,,1,,42,1,293026.4234,9105145.461
34,1,292161.2878,9105393.535,0,f1feef73-67ba-49b4-883a-9f3f9c30a5c9,,,,0,,42,1,292998.8596,9105049.335
34,1,292257.414,9105365.971,0,f1feef73-67ba-49b4-883a-9f3f9c30a5c9,,,,0,,42,1,292902.7335,9105076.899
34,1,292229.8503,9105269.845,0,f1feef73-67ba-49b4-883a-9f3f9c30a5c9,,,,0,,43,1,293026.4234,9105145.461
34,1,292133.7241,9105297.409,0,f1feef73-67ba-49b4-883a-9f3f9c30a5c9,,,,0,,43,1,293122.5495,9105117.898
34,1,292161.2878,9105393.535,0,f1feef73-67ba-49b4-883a-9f3f9c30a5c9,,,,1,,43,1,293094.9858,9105021.771
35,1,292257.414,9105365.971,0,5d27918b-dfd3-4386-8b4b-2624c9d706e4,,,,0,,43,1,292998.8596,9105049.335
35,1,292353.5402,9105338.407,0,5d27918b-dfd3-4386-8b4b-2624c9d706e4,,,,0,,44,1,292037.5979,9105324.972
35,1,292325.9764,9105242.281,0,5d27918b-dfd3-4386-8b4b-2624c9d706e4,,,,0,,44,1,292133.7241,9105297.409
35,1,292229.8503,9105269.845,0,5d27918b-dfd3-4386-8b4b-2624c9d706e4,,,,0,,44,1,292106.1604,9105201.283
35,1,292257.414,9105365.971,0,5d27918b-dfd3-4386-8b4b-2624c9d706e4,,,,1,,44,1,292010.0342,9105228.846
36,1,292353.5402,9105338.407,0,802d7142-ed80-417a-a437-c8b69187ae55,,,,0,,45,1,292133.7241,9105297.409
36,1,292449.6663,9105310.844,0,802d7142-ed80-417a-a437-c8b69187ae55,,,,0,,45,1,292229.8503,9105269.845
36,1,292422.1026,9105214.718,0,802d7142-ed80-417a-a437-c8b69187ae55,,,,0,,45,1,292202.2865,9105173.719
36,1,292325.9764,9105242.281,0,802d7142-ed80-417a-a437-c8b69187ae55,,,,0,,45,1,292106.1604,9105201.283
36,1,292353.5402,9105338.407,0,802d7142-ed80-417a-a437-c8b69187ae55,,,,1,,46,1,292229.8503,9105269.845
37,1,292449.6663,9105310.844,0,7abb31e5-b31a-4734-84d3-fd0be1e3f49c,,,,0,,46,1,292325.9764,9105242.281
37,1,292545.7925,9105283.28,0,7abb31e5-b31a-4734-84d3-fd0be1e3f49c,,,,0,,46,1,292298.4127,9105146.155
37,1,292518.2288,9105187.154,0,7abb31e5-b31a-4734-84d3-fd0be1e3f49c,,,,0,,46,1,292202.2865,9105173.719
37,1,292422.1026,9105214.718,0,7abb31e5-b31a-4734-84d3-fd0be1e3f49c,,,,0,,47,1,292325.9764,9105242.281
37,1,292449.6663,9105310.844,0,7abb31e5-b31a-4734-84d3-fd0be1e3f49c,,,,1,,47,1,292422.1026,9105214.718
38,1,292545.7925,9105283.28,0,fae2b402-5d13-481c-8288-a5f9ab95e244,,,,0,,47,1,292394.5389,9105118.591
38,1,292641.9187,9105255.716,0,fae2b402-5d13-481c-8288-a5f9ab95e244,,,,0,,47,1,292298.4127,9105146.155
38,1,292614.3549,9105159.59,0,fae2b402-5d13-481c-8288-a5f9ab95e244,,,,0,,48,1,292422.1026,9105214.718
38,1,292518.2288,9105187.154,0,fae2b402-5d13-481c-8288-a5f9ab95e244,,,,0,,48,1,292518.2288,9105187.154
38,1,292545.7925,9105283.28,0,fae2b402-5d13-481c-8288-a5f9ab95e244,,,,1,,48,1,292490.665,9105091.028
39,1,292641.9187,9105255.716,0,92f5f235-22fd-4d32-9676-041e286e213e,,,,0,,48,1,292394.5389,9105118.591
39,1,292738.0448,9105228.153,0,92f5f235-22fd-4d32-9676-041e286e213e,,,,0,,49,1,292518.2288,9105187.154
39,1,292710.4811,9105132.026,0,92f5f235-22fd-4d32-9676-041e286e213e,,,,0,,49,1,292614.3549,9105159.59
39,1,292614.3549,9105159.59,0,92f5f235-22fd-4d32-9676-041e286e213e,,,,0,,49,1,292586.7912,9105063.464
39,1,292641.9187,9105255.716,0,92f5f235-22fd-4d32-9676-041e286e213e,,,,1,,49,1,292490.665,9105091.028
40,1,292738.0448,9105228.153,0,77bcca74-f69d-42b2-ad79-c2e88f91ac52,,,,0,,50,1,292614.3549,9105159.59
40,1,292834.171,9105200.589,0,77bcca74-f69d-42b2-ad79-c2e88f91ac52,,,,0,,50,1,292710.4811,9105132.026
40,1,292806.6073,9105104.463,0,77bcca74-f69d-42b2-ad79-c2e88f91ac52,,,,0,,50,1,292682.9174,9105035.9
40,1,292710.4811,9105132.026,0,77bcca74-f69d-42b2-ad79-c2e88f91ac52,,,,0,,50,1,292586.7912,9105063.464
40,1,292738.0448,9105228.153,0,77bcca74-f69d-42b2-ad79-c2e88f91ac52,,,,1,,51,1,292710.4811,9105132.026
41,1,292834.171,9105200.589,0,e493e976-310d-4ed1-a90c-8ac2b1d89868,,,,0,,51,1,292806.6073,9105104.463
41,1,292930.2972,9105173.025,0,e493e976-310d-4ed1-a90c-8ac2b1d89868,,,,0,,51,1,292779.0435,9105008.336
